,0,1,2,3,4,t [s]
0,0.0019801992687228207,0.0020550521891216818,0.012067374227443929,0.9819171750700278,0.0019801992446837192,0.0
1,0.001980198147960447,0.0019802148635428406,0.001980198217746925,0.9920791906277796,0.0019801981429701143,100.0
2,0.001980198147960447,0.0019802148635428406,0.001980198217746925,0.9920791906277796,0.0019801981429701143,200.0
3,0.001980198367680932,0.001982476423881342,0.0019801985558037,0.9920769282984065,0.001980198354227509,300.0
4,0.0019801985271902605,0.05432461681547706,0.001980199150280767,0.9397347869947449,0.001980198512307048,400.0
5,0.00198021116891295,0.0019801984627894204,0.31548254419192195,0.361704071914814,0.31885297426156156,500.0
6,0.001980200651350534,0.0019803147461669706,0.0019801986436054106,0.0019818837170592187,0.9920774022418178,600.0
7,0.001980200114580022,0.001981262230010101,0.001980202759468045,0.5452665020067241,0.4487918328892177,700.0
8,0.3206453615985862,0.0019801982440678357,0.001980198470392738,0.001980213662617506,0.6734140280243356,800.0
9,0.992077306998469,0.0019801981595967385,0.0019802055425543956,0.001982087466285632,0.0019802018330941943,900.0
10,0.9920784515555453,0.001980198148412775,0.00198020108609431,0.001980951048859232,0.0019801981610882455,1000.0
11,0.0020118966361301386,0.0019801982251925884,0.001980208511268769,0.9920474984080553,0.0019801982193532134,1100.0
12,0.9224898676695473,0.0019802000817594157,0.001980260420299082,0.0715694730993925,0.0019801987290016094,1200.0
13,0.27783375243337816,0.2992602526035564,0.4189455412416332,0.0019802141562796204,0.001980239565152614,1300.0
14,0.001980199116188569,0.48684469694532667,0.0019801999997024755,0.23857519384209377,0.2706197100966885,1400.0
15,0.0019801984924417695,0.001980198466198712,0.0019801987374895276,0.0019801991817672247,0.9920792051221028,1500.0
16,0.001980198472691554,0.0019801984457005137,0.001980198666790034,0.0019802006448547383,0.9920792037699632,1600.0
17,0.8138647247997659,0.0019801986419109067,0.0019801988157912833,0.001980760450417145,0.1801941172921149,1700.0
18,0.9920792072264416,0.0019801983842351605,0.001980198150873155,0.0019801981355274598,0.001980198102922685,1800.0
19,0.9920781547239821,0.0019801981688248585,0.0019812505045460186,0.001980198205898444,0.0019801983967483922,1900.0
20,0.3335181546130519,0.0019801982410451325,0.6605412500002638,0.001980198349154718,0.001980198796484529,2000.0
21,0.001980198974342697,0.0019801981113372444,0.9920792063559772,0.001980198158692169,0.0019801983996506583,2100.0
22,0.9224076867343788,0.001980198242985019,0.07165170343918975,0.0019801983583567287,0.0019802132250895284,2200.0
23,0.9833997848836022,0.010659306077894367,0.0019804968476333875,0.001980198899775886,0.001980213291094147,2300.0
24,0.9920466430966008,0.001980209647089181,0.001980330187645274,0.0019801983197009006,0.0020126187489639407,2400.0
25,0.9920790623164324,0.001980225345520386,0.001980315058171295,0.001980198187085549,0.001980199092790339,2500.0
26,0.2689102773590074,0.7251490095698181,0.001980315584626816,0.00198019830329104,0.001980199183256639,2600.0
27,0.001980198061443548,0.9920792077346229,0.001980198073598318,0.0019801980676184125,0.001980198062716822,2700.0
28,0.0019801980557734335,0.9920792077730485,0.001980198057441441,0.0019801980534624383,0.0019801980602741106,2800.0
29,0.00198019806735852,0.9920792076945066,0.001980198090471684,0.0019801980823990206,0.001980198065264144,2900.0
30,0.0019801980655474267,0.9920792077067931,0.0019801980853032266,0.0019801980778719314,0.0019801980644842797,3000.0
31,0.001980198056497091,0.9920792077681462,0.0019801980595025074,0.0019801980552684208,0.0019801980605859116,3100.0
