,0,1,2,3,4,t [s]
0,0.0019801980557734335,0.9920792077730485,0.001980198057441441,0.0019801980534624383,0.0019801980602741106,0.0
1,0.0019801980574620528,0.9920792077616082,0.001980198062251285,0.0019801980576769273,0.001980198061001662,100.0
2,0.001980198167693346,0.9920792072145026,0.001980198243047402,0.0019801982161575197,0.0019801981585991515,200.0
3,0.14012154540337604,0.8539377400146755,0.0019803168868914372,0.0019801984196736824,0.0019801992753833686,300.0
4,0.7737596529865527,0.22029971641724763,0.001980227010535164,0.0019801988075443234,0.001980204778120161,400.0
5,0.001980341355139192,0.6854532678563385,0.001980200822115066,0.3086058525252625,0.001980337441144528,500.0
6,0.001980199942191171,0.1307304892636859,0.0019802009786016573,0.8633287281636319,0.0019803816518892793,600.0
7,0.0019801987429617666,0.9920790232851499,0.0019801991267486023,0.0019801991319278026,0.001980379713212019,700.0
8,0.0019801992094813487,0.12754953620594206,0.001980199794749306,0.0019802017717795426,0.8665098630180477,800.0
9,0.08102998386889208,0.71537706370539,0.05098450737126576,0.001980238081417676,0.15062820697303433,900.0
10,0.3333483107951015,0.001980198392938157,0.0019803621569205697,0.1431500967219275,0.5195410319331122,1000.0
11,0.054122564274607245,0.0019801983916651975,0.6457507525052221,0.2961662738173286,0.001980211011176886,1100.0
12,0.0019809364488646,0.001980198472429282,0.9065527044159525,0.0019801997572286728,0.087505960905525,1200.0
13,0.001980441452548797,0.001980198373193271,0.0019809037978579737,0.0019816696418121322,0.9920767867345878,1300.0
14,0.001980201128514074,0.0019802025296311496,0.0019801981801958585,0.0019803955001583846,0.9920790026615006,1400.0
15,0.0019802015796021454,0.001980288341924265,0.0019802006479233635,0.019673084129604255,0.974386225300946,1500.0
16,0.0019801995329512784,0.001980429125979394,0.0019801984306907125,0.001980201657932939,0.9920789712524457,1600.0
