,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
1101,08:41:35,34.81240399,136.94126988,4,3.64,349.02,85.245,-4.755,2.4,1398.0,-1092.4540560002083,437.86369722736447,6.091548155310608,-0.0829904059323303,0.04,0.0006981317007977,1.872577777777778,0.108646745936648,6.22500000000006,1.8615365830577344,-0.2030494613755372,13.0,0.0,0.0,0.0,0.0,0.0
1102,08:41:36,34.81242051,136.94126623,4,3.63,349.28,85.282,-4.718,2.3,1399.0,-1090.6183535999162,437.5306750865576,6.096086011365794,-0.0823446341090924,0.0383333333333333,0.0006690428799311,1.8674333333333333,0.1047546617046999,6.0020000000000175,1.857196523245901,-0.195264765095449,13.0,1.0,1.8569903408247774,-0.17970509950837463,0.0006457718232378978,0.03699999999999977
1103,08:41:37,34.81243707,136.94126266,4,3.62,349.56,85.319,-4.681,2.3,1400.0,-1088.7782064000455,437.2049510595992,6.100972933271378,-0.0816988622858545,0.0383333333333333,0.0006690428799311,1.8622888888888889,0.1005135116223539,5.759000000000028,1.852889485694882,-0.1868701674435159,13.0,2.0,3.717805205021459,-0.35176875085452497,0.0012915436464757957,0.07399999999999954
1104,08:41:38,34.81245351,136.94125918,4,3.62,349.82,85.353,-4.647,2.1,1401.0,-1086.9513936004894,436.8874378370852,6.105510789326564,-0.0811054503401765,0.035,0.000610865238198,1.8622888888888889,0.0965690675128459,5.53299999999998,1.853612168513796,-0.1795601136572267,13.0,3.0,5.564650926215582,-0.5167552145426284,0.0018849555921538058,0.10799999999999599
1105,08:41:39,34.81246993,136.94125584,4,3.61,350.11,85.379,-4.621,1.9,1402.0,-1085.126803200327,436.58269649349,6.110572244157347,-0.0806516647346579,0.0316666666666666,0.0005526875964648,1.8571444444444445,0.0919613982875813,5.269000000000007,1.8492971358196404,-0.1705449822778103,13.0,4.0,7.408223169784896,-0.6691979828254165,0.0023387411976723976,0.13399999999999979
1106,08:41:40,34.81248641,136.94125266,4,3.6,350.34,85.407,-4.593,1.8,1403.0,-1083.2955456004026,436.2925513535698,6.114586501436934,-0.0801629725440995,0.03,0.0005235987755982,1.852,0.0884358331985526,5.066999999999999,1.8447625685330955,-0.1635697580213886,13.0,5.0,9.257229711587698,-0.8065421049073669,0.002827433388230799,0.16199999999999914
1107,08:41:41,34.81250281,136.94124947,4,3.59,350.61,85.418,-4.582,1.5,1404.0,-1081.4731776004244,436.0014942149339,6.119298890417319,-0.0799709863263801,0.025,0.0004363323129985,1.846855555555556,0.0839154304358873,4.808,1.8403567772580427,-0.1547978536246876,13.0,6.0,11.097452849318751,-0.9455319917876187,0.003019419605950202,0.17300000000000068
1108,08:41:42,34.81251911,136.94124639,4,3.58,350.86,85.434,-4.566,1.4,1405.0,-1079.6619216005756,435.7204723535304,6.123662213547305,-0.079691733646061,0.0233333333333333,0.000407243492132,1.841711111111111,0.079831359986221,4.574000000000025,1.835845572367158,-0.1468701848913708,13.0,7.0,12.925770355346932,-1.0754422713104879,0.0032986722862693024,0.1890000000000011
1109,08:41:43,34.81253543,136.94124342,4,3.57,351.12,85.44,-4.56,1.0,1406.0,-1077.8484432005434,435.4494854481466,6.12820006960249,-0.0795870138909414,0.0166666666666666,0.0002908882086657,1.8365666666666665,0.075398223686155,4.32,1.831348797588635,-0.1383427001390836,13.0,8.0,14.755470763237552,-1.1951679061496918,0.0034033920413888974,0.19499999999999743
1110,08:41:44,34.8125518,136.94124051,4,3.57,351.32,85.446,-4.554,0.8,1407.0,-1076.0294088000512,435.1839720740103,6.131690728106478,-0.0794822941358217,0.0133333333333333,0.0002327105669325,1.8365666666666665,0.0720122849372864,4.126000000000023,1.8318067187891407,-0.1321410841111539,13.0,9.0,16.59025432002283,-1.3089782825208687,0.0035081117965086034,0.20100000000000007
1111,08:41:45,34.8125681,136.94123767,4,3.56,351.56,85.435,-4.565,0.4,1408.0,-1074.2181528002027,434.9248448162973,6.135879518311265,-0.0796742803535411,0.0066666666666666,0.0001163552834662,1.8314222222222225,0.0676315085147803,3.875000000000002,1.8272353366949203,-0.1237674447614721,13.0,10.0,18.41675686906944,-1.417069313616683,0.0033161255787892002,0.18999999999999853
1112,08:41:46,34.81258432,136.9412349,4,3.55,351.77,85.43,-4.57,0.2,1409.0,-1072.4157864003002,434.67210370079295,6.139544709740453,-0.0797615468161408,0.0033333333333333,5.817764173314432e-05,1.8262777777777777,0.0638790506229922,3.6599999999999904,1.822552951173999,-0.1165815670330622,43.0,11.0,20.233871033382925,-1.5195330868000831,0.003228859116189503,0.18499999999999964
1113,08:41:47,34.81260057,136.94123227,4,3.54,351.97,85.42,-4.58,-0.1,1410.0,-1070.6100864001216,434.4321343079084,6.143035368244442,-0.0799360797413402,-0.0016666666666666,-2.908882086657216e-05,1.8211333333333333,0.0602138591938035,3.449999999999952,1.8178328811088629,-0.109591213777511,43.0,12.0,22.05324861046012,-1.6089927547801028,0.003054326190990095,0.17500000000000104
1114,08:41:48,34.81261674,136.94122961,4,3.54,352.18,85.422,-4.578,-0.1,1411.0,-1068.8132759998891,434.189428368526,6.14670055967363,-0.0799011731563004,-0.0016666666666666,-2.908882086657216e-05,1.8211333333333333,0.0565835743496559,3.2419999999999853,1.818218748989848,-0.1029912549664795,43.0,13.0,23.863994029671336,-1.7019164557440027,0.0030892327760299043,0.17699999999999663
1115,08:41:49,34.81263297,136.94122708,4,3.53,352.38,85.422,-4.578,-0.1,1412.0,-1067.0097983998949,433.9585818056666,6.150191218177619,-0.0799011731563004,-0.0016666666666666,-2.908882086657216e-05,1.8159888888888889,0.0530929158456674,3.0419999999999976,1.8134299829298564,-0.0963708544058878,43.0,14.0,25.680400616878632,-1.7824689182453644,0.0030892327760299043,0.17699999999999663
1116,08:41:50,34.81264916,136.94122468,4,3.52,352.57,85.416,-4.584,-0.3,1413.0,-1065.210765600268,433.73959487364186,6.153507343756408,-0.08000589291142,-0.005,-8.726646259971648e-05,1.8108444444444445,0.0496720705117586,2.846,1.808610942272452,-0.0899114089960944,43.0,15.0,27.491394595350116,-1.851571020031297,0.0029845130209102955,0.17099999999999954
1117,08:41:51,34.81266525,136.94122228,4,3.52,352.75,85.409,-4.591,-0.4,1414.0,-1063.4228447999817,433.5206082490039,6.156648936409997,-0.0801280659590596,-0.0066666666666666,-0.0001163552834662,1.8108444444444445,0.0464083048105295,2.659000000000016,1.8088947587203608,-0.0840080582403533,43.0,16.0,29.29131479347564,-1.9215939466066208,0.0028623399732707056,0.16400000000000028
1118,08:41:52,34.81268135,136.94121992,4,3.51,352.89,85.403,-4.597,-0.4,1415.0,-1061.633812800393,433.3052707103754,6.159092397362789,-0.0802327857141793,-0.0066666666666666,-0.0001163552834662,1.8057,0.0438601241026177,2.5130000000000154,1.8039634563981533,-0.0791728361246957,43.0,17.0,31.09203987483889,-1.9878882332732917,0.0027576202181509996,0.15799999999999764
1119,08:41:53,34.81269746,136.94121754,4,3.5,352.99,85.394,-4.606,-0.5,1416.0,-1059.8436695999224,433.088108651972,6.160837726614784,-0.0803898653468588,-0.0083333333333333,-0.0001454441043328,1.8005555555555557,0.0419577152179438,2.404000000000007,1.798970894158901,-0.0755250330095817,43.0,18.0,32.894023576517135,-2.055908647024296,0.002600540585471503,0.14899999999999725
1120,08:41:54,34.81271353,136.94121518,4,3.5,353.05,85.386,-4.614,-0.4,1417.0,-1058.0579711998198,432.8727712773337,6.161884924165981,-0.0805294916870183,-0.0066666666666666,-0.0001163552834662,1.8005555555555557,0.0407708913265872,2.3359999999999808,1.7990592620804984,-0.0733899186833403,43.0,19.0,34.69142651814174,-2.1224791095744537,0.0024609142453120014,0.14099999999999982
1121,08:41:55,34.81272954,136.94121281,4,3.49,353.07,85.373,-4.627,-0.5,1418.0,-1056.2789400002694,432.6565218333329,6.16223399001638,-0.0807563844897776,-0.0083333333333333,-0.0001454441043328,1.7954111111111113,0.040194932673429,2.3029999999999777,1.7939609439995707,-0.0721469978959925,43.0,20.0,36.48226081205135,-2.19051118114225,0.0022340214425527055,0.12799999999999792
1122,08:41:56,34.81274562,136.94121047,4,3.49,353.09,85.366,-4.634,-0.5,1419.0,-1054.4921304000743,432.4430090503873,6.162583055866778,-0.0808785575374172,-0.0083333333333333,-0.0001454441043328,1.7954111111111113,0.0397236937753915,2.276000000000036,1.793994743281147,-0.0713016057382074,43.0,21.0,38.280619879474614,-2.2551712186224844,0.0021118483949131017,0.12099999999999789
1123,08:41:57,34.81276154,136.94120791,4,3.48,353.09,85.357,-4.643,-0.4,1420.0,-1052.7231000005615,432.2094268496979,6.162583055866778,-0.0810356371700967,-0.0066666666666666,-0.0001163552834662,1.790266666666667,0.0395666141427118,2.2670000000000203,1.788865503066357,-0.0708163096816505,43.0,22.0,40.06292459525743,-2.341305410309147,0.001954768762233605,0.11199999999999749
1124,08:41:58,34.81277756,136.94120556,4,3.48,353.01,85.349,-4.651,-0.4,1421.0,-1050.9429576001291,431.9950020406472,6.161186792465182,-0.0811752635102562,-0.0066666666666666,-0.0001163552834662,1.790266666666667,0.040823251204148,2.3390000000000364,1.7887751002590768,-0.0730642078647809,43.0,23.0,41.85471501216659,-2.407427013633016,0.0018151424220741036,0.10400000000000005
1125,08:41:59,34.81279357,136.94120314,4,3.47,352.93,85.336,-4.664,-0.5,1422.0,-1049.1639264005785,431.7741914330089,6.159790529063588,-0.0814021563130155,-0.0083333333333333,-0.0001454441043328,1.7851222222222225,0.0419926218029831,2.405999999999976,1.783548528826988,-0.0749399332178219,43.0,24.0,43.64592740452954,-2.4800045505551145,0.0015882496193147938,0.09099999999999736
1126,08:42:00,34.81280958,136.94120085,4,3.47,352.87,85.323,-4.677,-0.6,1423.0,-1047.384895200238,431.56524033693495,6.158743331512391,-0.0816290491157747,-0.01,-0.0001745329251994,1.7851222222222225,0.0428129265514203,2.4529999999999683,1.783486455176054,-0.0764029611674709,43.0,25.0,45.43615670140567,-2.540763393056615,0.001361356816555595,0.07800000000000103
1127,08:42:01,34.81282557,136.94119851,4,3.47,352.91,85.31,-4.69,-0.6,1424.0,-1045.6080864000812,431.35172800005193,6.159441463213189,-0.081855941918534,-0.01,-0.0001745329251994,1.7851222222222225,0.0418879020478633,2.3999999999999666,1.78355636673903,-0.074753160042076,43.0,26.0,47.224549351844395,-2.6062520040682386,0.0011344640137962991,0.06499999999999914
1128,08:42:02,34.81284147,136.94119603,4,3.47,352.86,85.297,-4.703,-0.6,1425.0,-1043.841278399963,431.1254442031459,6.158568798587192,-0.0820828347212933,-0.01,-0.0001745329251994,1.7851222222222225,0.042533673871101,2.436999999999959,1.783507721367494,-0.0759049148219928,43.0,27.0,49.004034314675145,-2.6852971372742163,0.0009075712110370032,0.05199999999999724
