,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
2001,06:20:07,34.99012933,136.68533533,5,5.373,-88.86,275.7,275.7,1.2,2019.0,-36.57737040006022,1462.3092972914524,-1.550899573322161,4.811872747748367,0.02,0.0003490658503988,2.76411,0.0795870138909415,4.560000000000008,2.7553605551821114,-0.2197550978851817,98.0,0.0,0.0,0.0,0.0,0.0
2002,06:20:08,34.99013,136.685305,5,5.369,-88.76,275.7,275.7,1.4,2020.0,-36.502920000216605,1459.5482005624906,-1.5491542440701669,4.811872747748367,0.0233333333333333,0.000407243492132,2.762052222222222,0.0778416846389473,4.460000000000013,2.7536883567849166,-0.2147857350707927,98.0,1.0,2.7548390744359175,-0.20014915108823825,0.0,0.0
2003,06:20:09,34.9901305,136.68527483,5,5.354,-88.76,275.8,275.8,1.3,2021.0,-36.44736000035721,1456.8016711231228,-1.5491542440701669,4.813618077000361,0.0216666666666666,0.0003781546712654,2.7543355555555555,0.0795870138909415,4.560000000000008,2.7456170505201984,-0.2189780000143799,98.0,2.0,5.4933066964231285,-0.41764848034264923,0.0017453292519933328,0.09999999999994288
2003,06:20:09,34.9901305,136.68527483,5,5.333,-88.74,275.8,275.8,1.2,2021.0,-36.44736000035721,1456.8016711231228,-1.548805178219768,4.813618077000361,0.02,0.0003490658503988,2.7435322222222225,0.0792379480405427,4.54000000000001,2.734923885100559,-0.2171644470857773,98.0,3.0,5.4933066964231285,-0.41764848034264923,0.0017453292519933328,0.09999999999994288
2005,06:20:11,34.99013167,136.68521483,5,5.327,-88.73,275.8,275.8,1.3,2023.0,-36.31734960065387,1451.3395625264895,-1.5486306452945686,4.813618077000361,0.0216666666666666,0.0003781546712654,2.740445555555556,0.0790634151153424,4.529999999999959,2.73188472151326,-0.2164433212797614,98.0,4.0,10.94132087959874,-0.830776166855155,0.0017453292519933328,0.09999999999994288
2005,06:20:11,34.99013167,136.68521483,5,5.322,-88.77,275.9,275.9,1.3,2023.0,-36.31734960065387,1451.3395625264895,-1.5493287769953663,4.815363406252355,0.0216666666666666,0.0003781546712654,2.7378733333333334,0.0815068760681343,4.669999999999949,2.728784013040477,-0.2229085004042895,98.0,5.0,10.94132087959874,-0.830776166855155,0.0034906585039875537,0.19999999999993667
2007,06:20:13,34.99013267,136.685155,5,5.303,-88.75,275.9,275.9,1.1,2025.0,-36.20622960014487,1445.8929314971692,-1.5489797111449677,4.815363406252355,0.0183333333333333,0.0003199770295322,2.7280988888888884,0.0811578102177354,4.649999999999951,2.719119384557754,-0.221163559564069,98.0,6.0,16.372057833489635,-1.26116362219262,0.0034906585039875537,0.19999999999993667
2008,06:20:14,34.99013333,136.68512517,5,5.292,-88.76,275.9,275.9,1.3,2026.0,-36.1328904003932,1443.1773525879546,-1.5491542440701669,4.815363406252355,0.0216666666666666,0.0003781546712654,2.72244,0.0813323431429357,4.660000000000002,2.7134405602499587,-0.2211783886151373,98.0,7.0,19.081493783738615,-1.4578976606555227,0.0034906585039875537,0.19999999999993667
2009,06:20:15,34.99013383,136.6850955,5,5.265,-88.68,276.0,276.0,1.5,2027.0,-36.07733040053347,1440.4763406204731,-1.5477579806685715,4.817108735504349,0.025,0.0004363323129985,2.70855,0.0816814089933346,4.68,2.699519499376571,-0.2209922509629331,98.0,8.0,21.774668991794798,-1.670876205992887,0.005235987755981775,0.29999999999993043
2010,06:20:16,34.9901345,136.68506583,5,5.258,-88.68,276.0,276.0,1.5,2028.0,-36.00287999989998,1437.77532735493,-1.5477579806685715,4.817108735504349,0.025,0.0004363323129985,2.704948888888889,0.0816814089933346,4.68,2.6959303946290625,-0.2206984341050527,98.0,9.0,24.469721681371976,-1.865057881744694,0.005235987755981775,0.29999999999993043
