,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
1601,06:13:08,34.988925,136.70317567,5,9.238,-54.95,303.7,303.7,-20.4,1600.0,-170.40252000008252,3086.4268277752035,-0.959058423970884,5.3005649383067786,-0.3399999999999999,-0.0059341194567807,4.752437777777777,-0.023561944901924,-1.3500000000000318,4.751118644659833,0.1119663164308119,58.0,0.0,0.0,0.0,0.0,0.0
1602,06:13:09,34.98894867,136.7031325,5,9.197,-55.34,303.4,303.4,-20.6,1601.0,-167.77230960037446,3082.496373552907,-0.965865208053662,5.295328950550796,-0.3433333333333334,-0.0059922970985138,4.731345555555555,-0.0219911485751283,-1.259999999999987,4.730201537193126,0.1040393368447125,58.0,1.0,4.729315175378695,0.00742376152680313,-0.005235987755982663,-0.29999999999998134
1603,06:13:10,34.98897217,136.70308917,5,9.204,-55.7,303.0,303.0,-20.5,1602.0,-165.16098960065094,3078.5513579651606,-0.9721483933608416,5.288347633542818,-0.3416666666666667,-0.0059632082776472,4.734946666666667,-0.0226892802759268,-1.3000000000000351,4.7337279355371455,0.1074233144759987,58.0,2.0,9.460263505603248,-0.008947715557905411,-0.012217304763960435,-0.7000000000000074
1604,06:13:11,34.98899567,136.70304567,5,9.211,-56.04,302.7,302.7,-20.1,1603.0,-162.5496696001386,3074.5908674247007,-0.9780825128176224,5.283111645786836,-0.335,-0.005846852994181,4.738547777777778,-0.0219911485751292,-1.260000000000037,4.737402017949972,0.1041977092178629,58.0,3.0,14.20408628696541,-0.033905383264574596,-0.01745329251994221,-0.9999999999999378
1605,06:13:12,34.98901883,136.70300217,5,9.171,-56.34,302.4,302.4,-19.6,1604.0,-159.97613040038289,3070.6303843777428,-0.9833185005736054,5.277875658030852,-0.3266666666666667,-0.0057014088898481,4.717969999999999,-0.0219911485751292,-1.260000000000037,4.716829215787557,0.1037452167231593,58.0,4.0,18.92694036731342,-0.09029078617031949,-0.02268928027592665,-1.300000000000021
1606,06:13:13,34.98904183,136.702959,5,9.16,-56.55,302.0,302.0,-19.8,1605.0,-157.4203704005191,3066.699947225088,-0.9869836920027932,5.270894341022875,-0.33,-0.0057595865315812,4.712311111111111,-0.0253072741539182,-1.4500000000000255,4.710802172678455,0.1192430198761582,58.0,5.0,23.61493295205812,-0.14479687069240477,-0.029670597283903533,-1.699999999999996
1607,06:13:14,34.98906467,136.70291517,5,9.183,-56.9,301.7,301.7,-20.1,1606.0,-154.8823896005473,3062.7094307071216,-0.9930923443847736,5.265658353266892,-0.335,-0.005846852994181,4.724143333333334,-0.0244346095279211,-1.4000000000000288,4.722733128273179,0.115421111538671,58.0,6.0,28.343044122444596,-0.24742913490082685,-0.034906585039886195,-1.9999999999999774
1608,06:13:15,34.98908733,136.7028715,5,9.165,-57.15,301.3,301.3,-19.9,1607.0,-152.364410400652,3058.7334843069,-0.9974556675147592,5.258677036258916,-0.3316666666666666,-0.0057886753524478,4.714883333333333,-0.0270526034059115,-1.5499999999999683,4.713158160540994,0.1275343117371749,58.0,7.0,33.04793584697048,-0.3586176641038552,-0.04188790204786219,-2.3999999999999018
1609,06:13:16,34.98910967,136.70282767,5,9.145,-57.45,301.0,301.0,-19.4,1608.0,-149.8819896005392,3054.742979332608,-1.0026916552707423,5.253441048502932,-0.3233333333333333,-0.0056432312481149,4.704594444444445,-0.0270526034059124,-1.5500000000000196,4.702873036349962,0.1272560044557014,58.0,8.0,37.745210257238845,-0.5074668942772576,-0.04712388980384663,-2.6999999999999846
1610,06:13:17,34.98913183,136.70278383,5,9.151,-57.73,300.7,300.7,-19.2,1609.0,-147.41957040050295,3050.751568444549,-1.0075785771763264,5.248205060746948,-0.32,-0.0055850536063818,4.707681111111111,-0.0274016692563121,-1.5700000000000691,4.705913837035101,0.1289821782802617,58.0,9.0,42.432140569857026,-0.6734591792885958,-0.05235987755983018,-3.000000000000017
1611,06:13:18,34.98915383,136.70274,5,9.108,-58.02,300.4,300.4,-18.9,1610.0,-144.97493040035863,3046.761071918065,-1.01264003200711,5.242969072990966,-0.315,-0.0054977871437821,4.68556,-0.0275762021815107,-1.5800000000000178,4.683778553044549,0.1291935742980332,58.0,10.0,47.10844548560902,-0.8537356145135071,-0.057595865315812844,-3.2999999999999985
1612,06:13:19,34.9891755,136.70269583,5,9.094,-58.36,300.1,300.1,-19.0,1611.0,-142.56696000009015,3042.7396305722023,-1.0185741514638906,5.237733085234983,-0.3166666666666666,-0.0055268759646487,4.678357777777777,-0.026878070480713,-1.54000000000002,4.67666798493288,0.125730090263459,58.0,11.0,51.79014914825436,-1.081689035103004,-0.06283185307179551,-3.5999999999999797
1613,06:13:20,34.98919683,136.70265167,5,9.108,-58.72,299.8,299.8,-19.2,1612.0,-140.19677040057832,3038.719106987164,-1.0248573367710705,5.232497097479,-0.32,-0.0055850536063818,4.68556,-0.0258308729295156,-1.4799999999999731,4.683996904453586,0.1210186459567984,58.0,12.0,56.45012680923395,-1.3405651341399576,-0.06806784082777817,-3.899999999999961
1614,06:13:21,34.989218,136.70260733,5,9.094,-59.09,299.4,299.4,-19.3,1613.0,-137.84436000016956,3034.6822009612624,-1.031315055003449,5.225515780471023,-0.3216666666666666,-0.0056141424272484,4.678357777777777,-0.0263544717051147,-1.510000000000022,4.676733175983664,0.1232813755097473,58.0,13.0,61.113869219873834,-1.6233224171801162,-0.07504915783575594,-4.299999999999987
1615,06:13:22,34.98923883,136.70256283,5,9.084,-59.48,299.1,299.1,-19.4,1614.0,-135.52973040051882,3030.630736710722,-1.0381218390862272,5.22027979271504,-0.3233333333333333,-0.0056432312481149,4.673213333333333,-0.024783675378319,-1.4199999999999766,4.671778191560932,0.1158075459549462,58.0,14.0,65.76876093874765,-1.9455891429626035,-0.0802851455917386,-4.599999999999969
1616,06:13:23,34.98925933,136.70251817,5,9.067,-59.85,298.8,298.8,-19.7,1615.0,-133.25177039995367,3026.564713796815,-1.0445795573186063,5.215043804959057,-0.3283333333333333,-0.0057304977107147,4.664467777777777,-0.0235619449019231,-1.349999999999981,4.663173062473557,0.109893763918395,58.0,15.0,70.41541887491266,-2.306441086101298,-0.08552113334772127,-4.89999999999995
