,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
2101,06:21:47,34.990201,136.68261633,5,4.352,-87.63,277.8,277.8,1.5,2119.0,-28.61340000039717,1214.7846805094075,-1.5294320235226309,4.848524662040248,0.025,0.0004363323129985,2.2388622222222225,0.0947713783832921,5.430000000000003,2.2288154469691643,-0.2118625815132825,100.0,0.0,0.0,0.0,0.0,0.0
2101,06:21:47,34.990201,136.68261633,5,4.36,-87.62,277.8,277.8,1.1,2119.0,-28.61340000039717,1214.7846805094075,-1.5292574905974317,4.848524662040248,0.0183333333333333,0.0003199770295322,2.242977777777778,0.0945968454580927,5.420000000000004,2.232949545146978,-0.2118623148010121,100.0,1.0,0.0,0.0,0.0,0.0
2103,06:21:49,34.99020283,136.6825675,5,4.334,-87.53,277.8,277.8,1.1,2121.0,-28.410050400152617,1210.339431435243,-1.5276866942706366,4.848524662040248,0.0183333333333333,0.0003199770295322,2.229602222222222,0.0930260491312979,5.330000000000011,2.219961860482935,-0.2071120646882119,100.0,2.0,4.43171862798776,-0.40182134541029113,0.0,0.0
2104,06:21:50,34.99020383,136.68254317,5,4.325,-87.47,277.9,277.9,1.4,2122.0,-28.29893040043289,1208.1245440859657,-1.52663949671944,4.850269991292241,0.0233333333333333,0.000407243492132,2.2249722222222226,0.0937241808320947,5.369999999999957,2.2152070485979967,-0.2082285319120501,100.0,3.0,6.641194200542533,-0.5923241501394405,0.0017453292519933328,0.09999999999994288
2105,06:21:51,34.99020467,136.682519,5,4.295,-87.4,277.9,277.9,1.6,2123.0,-28.205589600605663,1205.924223771792,-1.525417766243044,4.850269991292241,0.0266666666666666,0.0004654211338651,2.209538888888889,0.0925024503556987,5.299999999999961,2.200092443265986,-0.2040964051526881,100.0,4.0,8.833824600235626,-0.798464685259653,0.0017453292519933328,0.09999999999994288
2106,06:21:52,34.99020567,136.68249467,5,4.336,-87.42,277.9,277.9,1.6,2124.0,-28.09446960009666,1203.709336569515,-1.525766832093443,4.850269991292241,0.0266666666666666,0.0004654211338651,2.2306311111111112,0.0928515162060976,5.31999999999996,2.22102243138634,-0.2068200017781256,100.0,5.0,11.043300027257322,-0.9889674692566017,0.0017453292519933328,0.09999999999994288
2107,06:21:53,34.9902065,136.68247033,5,4.329,-87.44,278.0,278.0,1.4,2125.0,-28.0022400003611,1201.4935403006084,-1.5261158979438416,4.852015320544236,0.0233333333333333,0.000407243492132,2.22703,0.0949459113084915,5.440000000000004,2.2169995058728267,-0.2111298459707684,100.0,6.0,13.251112388524732,-1.1983092515235074,0.003490658503988442,0.19999999999998755
2107,06:21:53,34.9902065,136.68247033,5,4.331,-87.46,278.0,278.0,1.3,2125.0,-28.0022400003611,1201.4935403006084,-1.5264649637942405,4.852015320544236,0.0216666666666666,0.0003781546712654,2.228058888888889,0.0952949771588904,5.460000000000003,2.21794989327272,-0.2120016115229404,100.0,7.0,13.251112388524732,-1.1983092515235074,0.003490658503988442,0.19999999999998755
2109,06:21:55,34.99020817,136.68242183,5,4.289,-87.54,278.0,278.0,1.1,2127.0,-27.81666960000848,1197.0783341152255,-1.5278612271958365,4.852015320544236,0.0183333333333333,0.0003199770295322,2.206452222222222,0.0966912405604858,5.539999999999997,2.196145978421899,-0.2130123245511909,100.0,8.0,17.650653175039707,-1.6136680129834515,0.003490658503988442,0.19999999999998755
2110,06:21:56,34.990209,136.68239783,5,4.278,-87.55,278.0,278.0,1.2,2128.0,-27.72444000027292,1194.8934898171124,-1.5280357601210357,4.852015320544236,0.02,0.0003490658503988,2.200793333333333,0.0968657734856852,5.549999999999996,2.190476406282792,-0.2128483252526775,100.0,9.0,19.827799938085153,-1.8188091308161518,0.003490658503988442,0.19999999999998755
2111,06:21:57,34.99020983,136.68237383,5,4.255,-87.52,278.0,278.0,1.7,2129.0,-27.632210400537627,1192.7086454684077,-1.5275121613454372,4.852015320544236,0.0283333333333333,0.0004945099547317,2.188961111111112,0.0963421747100869,5.519999999999999,2.1788102006982184,-0.2105631859803121,100.0,10.0,22.004946751254035,-2.0239502555151776,0.003490658503988442,0.19999999999998755
2112,06:21:58,34.99021067,136.68234983,5,4.266,-87.53,278.1,278.1,1.7,2130.0,-27.53886959992004,1190.5238012201708,-1.5276866942706366,4.853760649796231,0.0283333333333333,0.0004945099547317,2.19462,0.0982620368872806,5.629999999999991,2.1840335246114795,-0.2153009702095153,100.0,11.0,24.182244272148502,-2.227990446704699,0.005235987755983551,0.30000000000003224
2113,06:21:59,34.9902115,136.68232583,5,4.243,-87.61,278.1,278.1,1.5,2131.0,-27.44664000018448,1188.3389569264234,-1.529082957672232,4.853760649796231,0.025,0.0004363323129985,2.182787777777778,0.0996583002888759,5.709999999999987,2.171957265560094,-0.2171730171931383,100.0,12.0,26.35939103086854,-2.433131563944892,0.005235987755983551,0.30000000000003224
