,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
101,07:15:16,34.96289203,136.79718924,2,12.15,33.31,122.468,33.468,-0.4,113.0,-8856.20621760024,-3334.09689544298,0.5813691738393112,0.5841267940574623,-0.0066666666666666,-0.0001163552834662,6.2505,0.002757620218151,0.1580000000000016,6.250476234147482,-0.0172364833278159,83.0,0.0,0.0,0.0,0.0,0.0
102,07:15:17,34.9629391,136.79722685,2,12.15,33.31,122.471,33.471,-0.2,114.0,-8850.97579920015,-3330.6726340512523,0.5813691738393112,0.584179153935022,-0.0033333333333333,-5.817764173314432e-05,6.2505,0.0028099800957107,0.1609999999999938,6.250475323079308,-0.0175637574743487,83.0,1.0,6.2515648290766785,-0.027926810120133094,5.23598775596934e-05,0.00299999999999218
103,07:15:18,34.96298614,136.79726445,2,12.15,33.3,122.462,33.462,-0.4,115.0,-8845.748714400337,-3327.2492854451616,0.5811946409141117,0.5840220743023427,-0.0066666666666666,-0.0001163552834662,6.2505,0.0028274333882309,0.1620000000000102,6.250475015581909,-0.0176728488458722,83.0,2.0,12.499845414002634,-0.054776676054753004,-0.00010471975511960885,-0.005999999999997082
104,07:15:19,34.9630331,136.79730196,2,12.15,33.3,122.454,33.454,-0.5,116.0,-8840.530519200463,-3323.834132323216,0.5811946409141117,0.583882447962183,-0.0083333333333333,-0.0001454441043328,6.2505,0.0026878070480713,0.1540000000000057,6.250477422248991,-0.0168001177257524,83.0,3.0,18.736190775198658,-0.08356080721950931,-0.00024434609527923534,-0.014000000000001674
105,07:15:20,34.96307091,136.79733198,4,12.01,23.82,122.461,33.461,-0.4,117.0,-8836.32907200024,-3321.100914074434,0.4157374278250493,0.5840046210098225,-0.0066666666666666,-0.0001163552834662,6.178477777777778,0.1682671931847732,9.640999999999996,6.091215722035669,-1.034736042727475,40.0,4.0,23.74830368256029,-0.12050367656406458,-0.0001221730476397287,-0.0070000000000071975
106,07:15:21,34.96311797,136.79736956,4,12.03,27.6,122.458,33.458,-0.4,118.0,-8831.099764800243,-3317.679390985991,0.4817108735504349,0.5839522611322627,-0.0066666666666666,-0.0001163552834662,6.188766666666666,0.1022413875818277,5.857999999999997,6.156448312749988,-0.6316462830431778,40.0,5.0,29.997431459925934,-0.1501019679080784,-0.00017453292519953312,-0.010000000000005739
107,07:15:22,34.96316496,136.79740728,4,12.06,29.9,122.454,33.454,-0.4,119.0,-8825.878236000099,-3314.245128346086,0.5218534463463045,0.583882447962183,-0.0066666666666666,-0.0001163552834662,6.204200000000001,0.0620290016158785,3.5540000000000043,6.192268195685034,-0.3845935942103354,8.0,6.0,36.247096038524234,-0.16478343920982397,-0.00024434609527923534,-0.014000000000001674
108,07:15:23,34.96321194,136.79744493,4,12.09,31.31,122.444,33.444,-0.4,120.0,-8820.657818400045,-3310.8172393398245,0.5464625887994246,0.5837079150369836,-0.0066666666666666,-0.0001163552834662,6.219633333333333,0.037245326237559,2.1340000000000034,6.215319849778851,-0.2315987177341847,8.0,7.0,42.49231878552825,-0.18416896233456015,-0.00041887902047865744,-0.024000000000001052
109,07:15:24,34.96325904,136.79748254,4,12.11,32.12,122.437,33.437,-0.4,121.0,-8815.42406640047,-3307.39299071476,0.5605997557405786,0.5835857419893439,-0.0066666666666666,-0.0001163552834662,6.229922222222221,0.0229859862487652,1.3169999999999955,6.228276487651056,-0.1431882966980535,8.0,8.0,48.74665744268621,-0.2139448063345739,-0.0005410520681183861,-0.03100000000000825
110,07:15:25,34.96330612,136.79752011,4,12.12,32.59,122.434,33.434,-0.3,122.0,-8810.192536800287,-3303.9723852969805,0.568802803224952,0.5835333821117841,-0.005,-8.726646259971648e-05,6.2350666666666665,0.014730578886832,0.8439999999999945,6.2343902054832485,-0.0918428198190232,8.0,9.0,54.99713306393127,-0.24553420262554582,-0.0005934119456781906,-0.03400000000000679
