,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
1801,10:07:14,34.9710499,136.80676895,4,4.19,76.84,171.069,81.069,7.2,1800.0,135.99643439965632,-1010.3653565004456,1.3411109972324429,1.414920971299283,0.12,0.0020943951023931,2.1555222222222223,0.07380997406684,4.228999999999994,2.149653339394822,-0.1589546190663194,100.0,0.0,0.0,0.0,0.0,0.0
1802,10:07:15,34.97105416,136.80679191,4,4.18,77.03,171.188,81.188,7.2,1801.0,136.46980560013503,-1008.2746604738172,1.344427122811232,1.4169979131091563,0.12,0.0020943951023931,2.150377777777777,0.0725707902979242,4.158000000000001,2.144717759120128,-0.1559176733896145,100.0,1.0,2.13883692425213,-0.1430621566246416,0.0020769418098733894,0.11900000000000786
1803,10:07:16,34.97105839,136.80681481,4,4.18,77.19,171.298,81.298,7.1,1802.0,136.93984320033792,-1006.1894281671504,1.3472196496144229,1.41891777528635,0.1183333333333333,0.0020653062815266,2.150377777777777,0.0716981256719271,4.108000000000004,2.144853006293057,-0.1540459949369904,100.0,2.0,4.271758846156726,-0.283679344160364,0.0039968039870670324,0.22900000000000104
1804,10:07:17,34.97106253,136.8068378,4,4.18,77.39,171.403,81.403,6.9,1803.0,137.39987999971336,-1004.0960013521616,1.3507103081184118,1.420750371000944,0.115,0.0020071286397934,2.150377777777777,0.0700400628825324,4.012999999999997,2.1451054758236183,-0.150489483858579,100.0,3.0,6.411223352947632,-0.41314482479382875,0.0058293997016609644,0.33399999999999447
1805,10:07:18,34.97106652,136.80686078,4,4.17,77.63,171.515,81.515,7.0,1804.0,137.8432488000774,-1002.0034861722596,1.354899098323198,1.4227051397631778,0.1166666666666666,0.00203621746066,2.145233333333333,0.0678060414399799,3.8850000000000127,2.140303696554731,-0.145348343501394,100.0,4.0,8.547199655439673,-0.5262859156884543,0.007784168463894847,0.4460000000000079
1806,10:07:19,34.97107043,136.80688364,4,4.16,77.9,171.625,81.625,7.0,1805.0,138.27772799970774,-999.9218984169812,1.3596114873035827,1.4246250019403714,0.1166666666666666,0.00203621746066,2.140088888888889,0.0650135146367887,3.724999999999997,2.1355676637982404,-0.1390367062505637,100.0,5.0,10.671000952053637,-0.6323416101949662,0.00970403064108849,0.556000000000001
1807,10:07:20,34.97107429,136.80690662,4,4.16,78.13,171.743,81.743,7.2,1806.0,138.70665119966702,-997.8293842317462,1.3636257445831697,1.4266844904577247,0.12,0.0020943951023931,2.140088888888889,0.063058745874555,3.612999999999997,2.135835368105504,-0.1348619023123566,100.0,6.0,12.804733666128177,-0.7312123933474413,0.01176351915844176,0.6739999999999988
1808,10:07:21,34.97107811,136.80692956,4,4.16,78.28,171.855,81.855,7.1,1807.0,139.1311296000472,-995.7405126296288,1.3662437384611612,1.4286392592199586,0.1183333333333333,0.0020653062815266,2.140088888888889,0.0623955207587973,3.575000000000007,2.1359243421573963,-0.1334453330962673,100.0,7.0,14.934177927236686,-0.8262577580619297,0.013718287920675643,0.7860000000000121
1809,10:07:22,34.9710819,136.8069524,4,4.15,78.36,171.96,81.96,6.9,1808.0,139.55227440015335,-993.6607470594082,1.3676400018627566,1.4304718549345523,0.115,0.0020071286397934,2.1349444444444448,0.0628318530717957,3.5999999999999925,2.1307316192650028,-0.1340542708328877,100.0,8.0,17.05410903339876,-0.9194236040463899,0.015550883635269352,0.8909999999999929
1810,10:07:23,34.97108571,136.80697533,4,4.15,78.47,172.066,82.066,6.8,1809.0,139.97564159965205,-991.5727862933862,1.3695598640399504,1.4323219039416666,0.1133333333333333,0.0019780398189269,2.1349444444444448,0.0627620399017161,3.5960000000000027,2.1307409728261413,-0.1339055173773967,100.0,9.0,19.182480993103997,-1.0135126427222412,0.017400932642383626,0.9970000000000092
1811,10:07:24,34.97108941,136.80699818,4,4.14,78.61,172.171,82.171,6.8,1810.0,140.38678559972027,-989.4921108733392,1.3720033249927424,1.4341544996562607,0.1133333333333333,0.0019780398189269,2.1298,0.0621511746635183,3.561000000000018,2.1256878617537174,-0.13228436942023,100.0,10.0,21.301758344871217,-1.0966576886739348,0.01923352835697778,1.1020000000000154
1812,10:07:25,34.971093,136.80702101,4,4.14,78.83,172.276,82.276,6.8,1811.0,140.78570640035537,-987.4132573449484,1.37584304934713,1.4359870953708544,0.1133333333333333,0.0019780398189269,2.1298,0.0601440460237245,3.446,2.1259490915870827,-0.1280175768402809,100.0,11.0,23.4173383041795,-1.1680105684720647,0.02106612407157149,1.206999999999996
1813,10:07:26,34.97109656,136.80704393,4,4.14,79.05,172.381,82.381,6.7,1812.0,141.18129359992508,-985.3262089540704,1.3796827737015174,1.4378196910854486,0.1116666666666666,0.0019489509980603,2.1298,0.0581369173839312,3.331000000000007,2.12620175689842,-0.1237502685333281,100.0,12.0,25.540496247014897,-1.2347980531163505,0.022898719786165644,1.3120000000000023
1814,10:07:27,34.97109996,136.80706684,4,4.14,79.34,172.48,82.48,6.6,1813.0,141.55910159960283,-983.2400721780524,1.384744228532301,1.4395475670449231,0.11,0.0019198621771937,2.1298,0.054803338512622,3.140000000000008,2.1266024734535454,-0.1166617328058432,100.0,13.0,27.659993497261816,-1.2841634161841853,0.02462659574564019,1.4110000000000114
1815,10:07:28,34.97110319,136.80708971,4,4.13,79.62,172.574,82.574,6.5,1814.0,141.91801920008544,-981.1575788080936,1.389631150437885,1.4411881765417975,0.1083333333333333,0.0018907733563271,2.1246555555555555,0.0515570261039122,2.953999999999984,2.121832378916226,-0.1094923994430442,100.0,14.0,29.7729588758911,-1.3154330271915509,0.02626720524251458,1.5049999999999955
1816,10:07:29,34.97110648,136.80711252,4,4.13,79.8,172.666,82.666,6.2,1815.0,142.28360400033185,-979.0805485666352,1.392772743091475,1.4427938794536324,0.1033333333333333,0.0018035068937274,2.1246555555555555,0.0500211363621574,2.865999999999997,2.121998044447717,-0.1062333709958893,100.0,15.0,31.881562409678747,-1.3541371277765535,0.027872908154349396,1.5969999999999973
1817,10:07:30,34.97110978,136.80713535,4,4.12,79.97,172.764,82.764,6.1,1816.0,142.6502999998797,-977.001697202631,1.395739802819865,1.4445043021205868,0.1016666666666666,0.0017744180728609,2.119511111111111,0.0487644993007214,2.7939999999999943,2.116991536768719,-0.1033159395885994,100.0,16.0,33.99213749477536,-1.3936562355091224,0.02958333082130382,1.6949999999999963
1818,10:07:31,34.97111305,136.8071582,4,4.12,80.04,172.863,82.863,5.9,1817.0,143.0136623999414,-974.9210249651404,1.3969615332962615,1.446232178080061,0.0983333333333333,0.0017162404311277,2.119511111111111,0.0492706447837998,2.822999999999995,2.1169389727059182,-0.1043874320129934,100.0,17.0,36.10399385279176,-1.4295994789416158,0.031311206780778145,1.7939999999999927
