,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi (original) [deg],r [deg/m],t (original) [s],p_x (original) [m],p_y (original) [m],COG [rad],psi (original) [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code,t [s],p_x [m],p_y [m],psi [rad],psi [deg]
4833,10:03:54,34.8211055,136.75166867,5,14.098,168.84,170.7,170.7,0.1,4832.0,6143.0658504003,-2195.8433996336385,2.946813909067226,2.9792770331543204,0.0016666666666666,2.908882086657216e-05,7.252637777777778,0.0324631240870942,1.859999999999986,7.248816501175258,-0.2354019284939507,3.0,0.0,0.0,0.0,0.0,0.0
4834,10:03:55,34.8210415,136.751684,5,14.111,168.84,170.7,170.7,-0.1,4833.0,6135.954170400096,-2194.445338134274,2.946813909067226,2.9792770331543204,-0.0016666666666666,-2.908882086657216e-05,7.259325555555556,0.0324631240870942,1.859999999999986,7.2555007552904,-0.235618996522779,3.0,1.0,7.244134141892654,-0.2304103200385148,0.0,0.0
4835,10:03:56,34.82097733,136.7516995,5,14.115,168.81,170.7,170.7,0.0,4834.0,6128.823599999906,-2193.031764734939,2.946290310291628,2.9792770331543204,0.0,0.0,7.261383333333333,0.0329867228626925,1.889999999999984,7.257433049230326,-0.2394858023986231,3.0,2.0,14.509417165303738,-0.4730758864159612,0.0,0.0
4836,10:03:57,34.820913,136.75171483,5,14.152,168.82,170.7,170.7,0.2,4835.0,6121.675250399829,-2191.6337054431056,2.9464648432168272,2.9792770331543204,0.0033333333333333,5.817764173314432e-05,7.280417777777777,0.0328121899374931,1.8799999999999848,7.276498935594152,-0.2388435874791035,3.0,3.0,21.78973855470374,-0.6975580804821222,0.0,0.0
4837,10:03:58,34.82084867,136.75173017,5,14.127,168.84,170.7,170.7,0.1,4836.0,6114.526900799748,-2190.234732521965,2.946813909067226,2.9792770331543204,0.0016666666666666,2.908882086657216e-05,7.267556666666667,0.0324631240870942,1.859999999999986,7.26372752958596,-0.2358861571736446,3.0,4.0,29.070207590094483,-0.9229418948524124,0.0,0.0
4838,10:03:59,34.8207845,136.75174533,5,14.105,168.87,170.8,170.8,0.2,4837.0,6107.396330400352,-2188.852182014884,2.9473375078428243,2.981022362406315,0.0033333333333333,5.817764173314432e-05,7.256238888888888,0.0336848545634906,1.930000000000008,7.252122561922519,-0.2443791306102433,3.0,5.0,36.33047719479202,-1.1349923427974025,0.001745329251994665,0.10000000000001923
4839,10:04:00,34.82072033,136.75176067,5,14.089,168.88,170.8,170.8,0.3,4838.0,6100.265760000159,-2187.453204792134,2.947512040768024,2.981022362406315,0.005,8.726646259971648e-05,7.248007777777778,0.0335103216382912,1.920000000000008,7.243938613655885,-0.242837617169225,3.0,6.0,43.59340142029613,-1.3632535888736186,0.001745329251994665,0.10000000000001923
4840,10:04:01,34.82065633,136.751776,5,14.102,168.86,170.8,170.8,0.0,4839.0,6093.154079999956,-2186.055136759964,2.947162974917625,2.981022362406315,0.0,0.0,7.254695555555556,0.0338593874886901,1.9400000000000064,7.250537350527736,-0.2455926147093648,3.0,7.0,50.8375366179142,-1.5936703558486354,0.001745329251994665,0.10000000000001923
4841,10:04:02,34.82059217,136.75179133,5,14.1,168.87,170.8,170.8,-0.1,4840.0,6086.02462079986,-2184.657069760415,2.9473375078428243,2.981022362406315,-0.0016666666666666,-2.908882086657216e-05,7.253666666666667,0.0336848545634906,1.930000000000008,7.249551798873274,-0.2442925020634124,3.0,8.0,58.09921715370355,-1.8212129171372435,0.001745329251994665,0.10000000000001923
4842,10:04:03,34.82052767,136.75180667,5,14.138,168.86,170.8,170.8,-0.1,4841.0,6078.857380799796,-2183.2580936376285,2.947162974917625,2.981022362406315,-0.0016666666666666,-2.908882086657216e-05,7.273215555555556,0.0338593874886901,1.9400000000000064,7.269046735339748,-0.2462195707531555,3.0,9.0,65.39832880570037,-2.0435471302508574,0.001745329251994665,0.10000000000001923
4843,10:04:04,34.8204635,136.75182183,5,14.101,168.88,170.8,170.8,0.0,4842.0,6071.726810400394,-2181.875537712811,2.947512040768024,2.981022362406315,0.0,0.0,7.254181111111112,0.0335103216382912,1.920000000000008,7.250108481166984,-0.2430444488397503,3.0,10.0,72.65859928593115,-2.2556029247192537,0.001745329251994665,0.10000000000001923
4844,10:04:05,34.82039933,136.75183717,5,14.148,168.88,170.8,170.8,0.2,4843.0,6064.596240000208,-2180.476555043645,2.947512040768024,2.981022362406315,0.0033333333333333,5.817764173314432e-05,7.278359999999999,0.0335103216382912,1.920000000000008,7.274273795585453,-0.2438545395493076,3.0,11.0,79.92152439159058,-2.4838695456230635,0.001745329251994665,0.10000000000001923
4845,10:04:06,34.82033517,136.7518525,5,14.108,168.88,170.8,170.8,0.5,4844.0,6057.46678080011,-2179.0784836847006,2.947512040768024,2.981022362406315,0.0083333333333333,0.0001454441043328,7.257782222222222,0.0335103216382912,1.920000000000008,7.253707570548457,-0.2431651006475567,3.0,12.0,87.18320563187669,-2.711416409005711,0.001745329251994665,0.10000000000001923
4846,10:04:07,34.82027083,136.75186783,5,14.139,168.9,170.9,170.9,0.2,4845.0,6050.31731999994,-2177.680413613988,2.9478611066184226,2.982767691658309,0.0033333333333333,5.817764173314432e-05,7.27373,0.0349065850398866,2.0000000000000027,7.269299040213607,-0.2538495161498827,3.0,13.0,94.46462535734855,-2.9357296660893795,0.003490658503988442,0.19999999999998755
4847,10:04:08,34.82020667,136.751883,5,14.091,168.9,170.9,170.9,-0.1,4846.0,6043.187860799843,-2176.296940688626,2.9478611066184226,2.982767691658309,-0.0016666666666666,-2.908882086657216e-05,7.249036666666666,0.0349065850398866,2.0000000000000027,7.244620749391749,-0.2529877312446423,3.0,14.0,101.72394743498475,-3.1488699818409422,0.003490658503988442,0.19999999999998755
4848,10:04:09,34.82014267,136.75189817,5,14.088,168.9,170.9,170.9,0.0,4847.0,6036.076180800427,-2174.9134645706463,2.9478611066184226,2.982767691658309,0.0,0.0,7.247493333333333,0.0349065850398866,2.0000000000000027,7.243078356215382,-0.2529338696880647,3.0,15.0,108.96572452273521,-3.364886635011448,0.003490658503988442,0.19999999999998755
4849,10:04:10,34.8200785,136.7519135,5,14.126,168.89,170.9,170.9,0.0,4848.0,6028.9456104002375,-2173.515388996767,2.9476865736932227,2.982767691658309,0.0,0.0,7.267042222222222,0.0350811179650865,2.010000000000028,7.262570961471006,-0.2548836777014222,3.0,16.0,116.22850303833384,-3.592258083745868,0.003490658503988442,0.19999999999998755
