,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,10:12:55,34.91027667,136.73656183,5,4.377,-8.44,359.1,359.1,3.7,0.0,-1964.7682799994216,-295.17947742067355,-0.1473057888683214,6.267477343911638,0.0616666666666666,0.0010762863720631,2.251723333333333,0.1315978256003729,7.540000000000026,2.23225379694755,-0.2954673516499256,100.0
2,10:12:56,34.91029683,136.73655817,5,4.366,-8.4,359.2,359.2,3.7,1.0,-1962.5281007996143,-295.5129185809009,-0.1466076571675237,6.269222673163632,0.0616666666666666,0.0010762863720631,2.2460644444444444,0.1326450231515685,7.599999999999971,2.226333981739779,-0.2970563757070902,100.0
3,10:12:57,34.91031717,136.73655483,5,4.373,-8.24,359.2,359.2,3.5,2.0,-1960.2679199997303,-295.8172028446439,-0.1438151303643327,6.269222673163632,0.0583333333333333,0.00101810873033,2.249665555555556,0.1298524963483778,7.439999999999983,2.230725631225688,-0.291304428469327,100.0
4,10:12:58,34.9103375,136.73655133,5,4.338,-8.14,359.3,359.3,3.4,3.0,-1958.008850399939,-296.1360652927627,-0.1420698011123384,6.270968002415627,0.0566666666666666,0.0009890199094634,2.23166,0.1298524963483786,7.440000000000031,2.2128716643624595,-0.2889729272124283,100.0
5,10:12:59,34.9103575,136.73654833,5,4.334,-7.86,359.3,359.3,3.3,4.0,-1955.7864503992332,-296.40937125244045,-0.1371828792067543,6.270968002415627,0.055,0.0009599310885968,2.229602222222222,0.1249655744427948,7.16000000000005,2.2122156918737703,-0.2778989060175026,100.0
6,10:13:00,34.91037767,136.73654533,5,4.326,-7.59,359.3,359.3,3.2,5.0,-1953.545159999334,-296.68267683787866,-0.1324704902263696,6.270968002415627,0.0533333333333333,0.0009308422677303,2.2254866666666664,0.1202531854624095,6.890000000000016,2.209414857683369,-0.2669773214321542,100.0
7,10:13:01,34.910398,136.7365425,5,4.319,-7.34,359.4,359.4,3.3,6.0,-1951.286090399542,-296.94049268934515,-0.1281071670963837,6.27271333166762,0.055,0.0009599310885968,2.2218855555555552,0.1176351915844173,6.739999999999974,2.2065300066633178,-0.2607695374862597,100.0
8,10:13:02,34.91041817,136.7365395,5,4.331,-7.24,359.4,359.4,3.0,7.0,-1949.0447999996425,-297.21379814445123,-0.1263618378443894,6.27271333166762,0.05,0.0008726646259971,2.228058888888889,0.1158898623324231,6.63999999999998,2.2131136987533377,-0.2576318473075703,100.0
9,10:13:03,34.91043833,136.73653667,5,4.325,-6.99,359.5,359.5,2.5,8.0,-1946.8046207998343,-297.4716141741934,-0.1219985147144036,6.274458660919615,0.0416666666666666,0.0007272205216643,2.2249722222222226,0.1132718684544326,6.49000000000004,2.2107137062986117,-0.2514881676022822,100.0
10,10:13:04,34.91045867,136.736534,5,4.33,-6.82,359.5,359.5,2.7,9.0,-1944.544439999951,-297.7148515802789,-0.1190314549860132,6.274458660919615,0.045,0.0007853981633974,2.2275444444444443,0.1103048087260416,6.319999999999999,2.214006744452849,-0.2452109041062453,100.0
