,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,17:36:28,35.04827792,136.85319721,4,0.05,78.63,90.874,192.874,-1.1,0.0,6211.133517599559,3053.9645884924157,1.3723523908431412,3.366286341491543,-0.0183333333333333,-0.0003199770295322,0.0257222222222222,1.993933950648402,114.244,-0.0105621455949941,-0.0234536520925746,0.0
2,17:36:29,35.04827802,136.85319744,4,0.05,76.98,90.855,192.855,-1.1,1.0,6211.144629599689,3053.985516981216,1.343554458185235,3.365954728933664,-0.0183333333333333,-0.0003199770295322,0.0257222222222222,2.022400270748429,115.875,-0.0112254154684309,-0.0231435253064543,0.0
3,17:36:30,35.04827809,136.85319767,4,0.04,69.37,90.831,192.831,-1.2,2.0,6211.152407999544,3054.006446028316,1.2107349021084666,3.3655358499131856,-0.02,-0.0003490658503988,0.0205777777777777,2.154800947804719,123.46099999999998,-0.0113459538880498,-0.0171672440607644,0.0
4,17:36:31,35.04827818,136.85319788,4,0.04,64.98,90.817,192.817,-1.1,3.0,6211.1624087995815,3054.025554673582,1.1341149479459154,3.3652915038179065,-0.0183333333333333,-0.0003199770295322,0.0205777777777777,2.231176555871991,127.837,-0.0126227625316403,-0.0162514862194638,0.0
5,17:36:32,35.04827827,136.85319794,4,0.03,67.53,90.804,192.804,-1.0,4.0,6211.17240959962,3054.031013083778,1.178620843871771,3.365064611015147,-0.0166666666666666,-0.0002908882086657,0.0154333333333333,2.1864437671433765,125.27400000000002,-0.0089125526602804,-0.0125997691588182,0.0
6,17:36:33,35.04827838,136.85319803,4,0.03,49.71,90.789,192.789,-1.0,5.0,6211.184632799841,3054.039201166348,0.8676031711663812,3.364802811627348,-0.0166666666666666,-0.0002908882086657,0.0154333333333333,2.497199640460966,143.07899999999998,-0.0123384027227692,-0.0092710083609355,0.0
7,17:36:34,35.04827847,136.85319806,4,0.02,27.04,90.776,192.776,-1.0,6.0,6211.194633599879,3054.0419295341726,0.4719370297392667,3.3645759188245887,-0.0166666666666666,-0.0002908882086657,0.0102888888888888,2.892638889085322,165.73600000000002,-0.009971689998314,-0.0025350805007781,0.0
8,17:36:35,35.04827861,136.85319809,4,0.02,14.61,90.772,192.772,-0.7,7.0,6211.210190399587,3054.0446569638434,0.2549926037163715,3.3645061056545087,-0.0116666666666666,-0.000203621746066,0.0102888888888888,3.109513501938137,178.16199999999998,-0.0102835953392833,-0.0003300022208584,0.0
9,17:36:36,35.0482787,136.85319804,4,0.02,6.78,90.776,192.776,-0.5,8.0,6211.220191199624,3054.0401052034235,0.1183333232852155,3.3645759188245887,-0.0083333333333333,-0.0001454441043328,0.0102888888888888,-3.0369427116402137,-174.00400000000002,-0.0102326003368651,0.0010747673766392,0.0
10,17:36:37,35.04827886,136.85319799,4,0.02,353.52,90.774,192.774,-0.5,9.0,6211.237970400306,3054.0355521375163,6.170087971650354,3.364541012239549,-0.0083333333333333,-0.0001454441043328,0.0102888888888888,-2.8055469594108047,-160.74599999999998,-0.0097133901915959,0.0033928285476439,0.0
