,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,20:27:02,35.05138557,136.8807198,2,0.05,350.66,278.84,8.84,-0.4,0.0,2934.2613888000037,3155.8332735220724,6.120171555043316,0.1542871058762987,-0.0066666666666666,-0.0001163552834662,0.0257222222222222,0.3173008580125691,18.18,0.0244381951024254,-0.0080254181314853,0.0
2,20:27:03,35.05138581,136.88071972,2,0.05,344.06,278.849,8.849,-0.3,1.0,2934.2880575998406,3155.8259903539115,6.0049798244116905,0.1544441855089782,-0.005,-8.726646259971648e-05,0.0257222222222222,0.4326496682768745,24.78900000000001,0.0233521249861304,-0.0107847565888862,0.0
3,20:27:04,35.05138603,136.88071966,2,0.05,341.69,278.851,8.851,-0.4,2.0,2934.3125040002847,3155.8205272043847,5.963615521139425,0.1544790920940181,-0.0066666666666666,-0.0001163552834662,0.0257222222222222,0.4740488781341796,27.160999999999987,0.022885763428432,-0.0117419993334707,0.0
4,20:27:05,35.05138626,136.88071958,2,0.05,338.3,278.851,8.851,-0.3,3.0,2934.33806160003,3155.813244225899,5.904448859496817,0.1544790920940181,-0.005,-8.726646259971648e-05,0.0257222222222222,0.5332155397767873,30.55099999999998,0.0221513874571849,-0.0130747370822915,0.0
5,20:27:06,35.05138648,136.88071954,2,0.05,338.43,278.856,8.856,-0.2,4.0,2934.362507999684,3155.8096007103504,5.90671778752441,0.1545663585566178,-0.0033333333333333,-5.817764173314432e-05,0.0257222222222222,0.5310338782117949,30.426000000000013,0.0221798593695483,-0.0130263791744459,0.0
6,20:27:07,35.05138669,136.88071946,2,0.05,340.19,278.854,8.854,-0.3,5.0,2934.385843200036,3155.802318117771,5.93743558235951,0.1545314519715779,-0.005,-8.726646259971648e-05,0.0257222222222222,0.5002811767916546,28.664,0.0225699053416735,-0.012338236864207,0.0
7,20:27:08,35.05138688,136.88071938,2,0.04,339.46,278.86,8.86,-0.2,6.0,2934.4069560002044,3155.795035913847,5.924694678819951,0.1546361717266975,-0.0033333333333333,-5.817764173314432e-05,0.0205777777777777,0.5131268000863332,29.400000000000016,0.0179276442021621,-0.0101017083521693,0.0
8,20:27:09,35.05138705,136.88071939,2,0.04,340.79,278.863,8.863,-0.1,7.0,2934.4258464001878,3155.795942449422,5.947907557871476,0.1546885316042574,-0.0016666666666666,-2.908882086657216e-05,0.0205777777777777,0.4899662809123681,28.073,0.0181567760304992,-0.0096838227188385,0.0
9,20:27:10,35.05138722,136.88071939,2,0.04,345.07,278.872,8.872,0.1,8.0,2934.444736800172,3155.7959391638287,6.022607649856833,0.1548456112369369,0.0016666666666666,2.908882086657216e-05,0.0205777777777777,0.4154232685596899,23.80199999999998,0.0188275468426063,-0.0083047226420312,0.0
10,20:27:11,35.05138738,136.88071941,2,0.04,346.39,278.883,8.883,0.3,9.0,2934.4625160000637,3155.797755710152,6.045645995983158,0.1550375974546562,0.005,8.726646259971648e-05,0.0205777777777777,0.3925769086510853,22.493000000000045,0.0190123496567837,-0.0078724518925046,0.0
