,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,15:25:15,34.70162353,137.2548493,4,0.0,122.31,241.826,331.826,-0.1,0.0,-2462.6358839997147,3868.716002248122,2.1347122081142644,5.791456243722704,-0.0016666666666666,-2.908882086657216e-05,0.0,-2.6264412715711467,-150.48399999999998,-0.0,0.0,0.0
2,15:25:16,34.70162348,137.2548492,4,0.0,134.83,241.815,331.815,-0.2,1.0,-2462.641439999385,3868.706869156548,2.3532274304639547,5.791264257504984,-0.0033333333333333,-5.817764173314432e-05,0.0,-2.845148480138557,-163.01500000000004,-0.0,0.0,0.0
3,15:25:17,34.70162348,137.2548492,4,0.0,148.64,241.814,331.814,-0.2,2.0,-2462.641439999385,3868.706869156548,2.5942574001643712,5.791246804212465,-0.0033333333333333,-5.817764173314432e-05,0.0,-3.086195903131493,-176.826,-0.0,0.0,0.0
4,15:25:18,34.7016235,137.2548493,4,0.01,129.5,241.815,331.815,-0.2,3.0,-2462.6392175999904,3868.716002948135,2.260201381332657,5.791264257504984,-0.0033333333333333,-5.817764173314432e-05,0.0051444444444444,-2.752122431007259,-157.68500000000003,-0.0047591787763263,0.0019533371488148,0.0
5,15:25:19,34.70162354,137.2548493,4,0.0,137.45,241.817,331.817,-0.1,4.0,-2462.6347727996226,3868.716002012246,2.398955056866206,5.791299164090025,-0.0016666666666666,-2.908882086657216e-05,0.0,-2.8908411999557675,-165.63299999999998,-0.0,0.0,0.0
6,15:25:20,34.70162347,137.2548491,4,0.01,152.54,241.819,331.819,-0.2,5.0,-2462.6425511994767,3868.697735130326,2.6623252409921503,5.791334070675065,-0.0033333333333333,-5.817764173314432e-05,0.0051444444444444,3.1290088296829146,179.27900000000002,-0.0051440371316807,-6.473507446122599e-05,0.0
7,15:25:21,34.70162349,137.2548492,4,0.0,148.41,241.812,331.812,-0.3,6.0,-2462.6403287992925,3868.7068689206726,2.5902431428847845,5.791211897627425,-0.005,-8.726646259971648e-05,0.0,-3.082216552436946,-176.59799999999998,-0.0,0.0,0.0
8,15:25:22,34.7016235,137.2548492,4,0.0,150.11,241.817,331.817,-0.2,7.0,-2462.6392175999904,3868.706868687127,2.6199137401686885,5.791299164090025,-0.0033333333333333,-5.817764173314432e-05,0.0,-3.1117998832582505,-178.29300000000003,-0.0,0.0,0.0
9,15:25:23,34.70162347,137.2548492,4,0.0,151.01,241.812,331.812,-0.3,8.0,-2462.6425511994767,3868.706869391335,2.635621703436637,5.791211897627425,-0.005,-8.726646259971648e-05,0.0,-3.127595112988798,-179.19799999999998,-0.0,0.0,0.0
10,15:25:24,34.70162355,137.2548493,4,0.0,146.54,241.815,331.815,-0.2,9.0,-2462.6336615995306,3868.7160017785473,2.5576054858724904,5.791264257504984,-0.0033333333333333,-5.817764173314432e-05,0.0,-3.0495265355470926,-174.72500000000002,-0.0,0.0,0.0
11,15:25:25,34.70162353,137.2548493,4,0.0,151.43,241.822,331.822,-0.2,10.0,-2462.6358839997147,3868.716002248122,2.642952086295013,5.791386430552624,-0.0033333333333333,-5.817764173314432e-05,0.0,-3.1347509629219763,-179.60800000000006,-0.0,0.0,0.0
12,15:25:26,34.70162348,137.2548492,4,0.0,149.77,241.822,331.822,-0.1,11.0,-2462.641439999385,3868.706869156548,2.613979620711908,5.791386430552624,-0.0016666666666666,-2.908882086657216e-05,0.0,-3.1057784973388705,-177.94800000000006,-0.0,0.0,0.0
