,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,08:52:00,35.03794307,136.86558324,4,0.0,193.44,119.446,29.446,-0.3,0.0,2263.355498399461,2192.83259927477,3.376164905057831,0.5139296515422503,-0.005,-8.726646259971648e-05,0.0,-2.8622352535155806,-163.994,-0.0,0.0,0.0
2,08:52:01,35.03794309,136.86558324,4,0.0,193.07,119.442,29.442,-0.4,1.0,2263.3577207996445,2192.8325990081344,3.369707186825452,0.5138598383721705,-0.0066666666666666,-0.0001163552834662,0.0,-2.8558473484532816,-163.628,-0.0,0.0,0.0
3,08:52:02,35.03794309,136.8655832,4,0.01,181.05,119.434,29.434,-0.3,2.0,2263.3577207996445,2192.828959276462,3.1599186107357338,0.513720212032011,-0.005,-8.726646259971648e-05,0.0051444444444444,-2.6461983987037225,-151.616,-0.0045259863189831,0.0024455585215554,0.0
4,08:52:03,35.03794305,136.86558325,4,0.01,172.94,119.434,29.434,-0.2,3.0,2263.353276000066,2192.8335094764893,3.0183724083989936,0.513720212032011,-0.0033333333333333,-5.817764173314432e-05,0.0051444444444444,-2.5046521963669823,-143.506,-0.0041357173839388,0.0030595997061971,0.0
5,08:52:04,35.03794311,136.86558324,4,0.01,164.37,119.436,29.436,-0.1,4.0,2263.3599431998286,2192.832598737491,2.8687976915030795,0.5137551186170508,-0.0016666666666666,-2.908882086657216e-05,0.0051444444444444,-2.3550425728860285,-134.934,-0.0036334788427778,0.0036418594345555,0.0
6,08:52:05,35.03794311,136.86558322,4,0.0,166.86,119.434,29.434,-0.1,5.0,2263.359943199828,2192.830778870361,2.9122563898777387,0.513720212032011,-0.0016666666666666,-2.908882086657216e-05,0.0,-2.3985361778457275,-137.42600000000002,-0.0,0.0,0.0
7,08:52:06,35.03794309,136.86558316,4,0.0,175.72,119.44,29.44,0.1,6.0,2263.357720799644,2192.8253195447896,3.066892561604436,0.5138249317871306,0.0016666666666666,2.908882086657216e-05,0.0,-2.5530676298173054,-146.28,-0.0,0.0,0.0
8,08:52:07,35.03794308,136.8655832,4,0.0,165.38,119.442,29.442,0.1,7.0,2263.356609599553,2192.8289594094445,2.886425516948222,0.5138598383721705,0.0016666666666666,2.908882086657216e-05,0.0,-2.372565678576052,-135.938,-0.0,0.0,0.0
9,08:52:08,35.03794307,136.86558326,4,0.01,158.23,119.436,29.436,-0.0,8.0,2263.355498399461,2192.834419139313,2.761634475430628,0.5137551186170508,-0.0,-0.0,0.0051444444444444,-2.247879356813577,-128.794,-0.0032231086297515,0.0040095984091672,0.0
10,08:52:09,35.0379431,136.86558322,4,0.0,172.9,119.437,29.437,-0.1,9.0,2263.3588319997366,2192.830779004681,3.017674276698196,0.5137725719095708,-0.0016666666666666,-2.908882086657216e-05,0.0,-2.503901704788625,-143.46300000000002,-0.0,0.0,0.0
11,08:52:10,35.03794313,136.86558319,4,0.0,175.44,119.435,29.435,-0.1,10.0,2263.3621656000123,2192.8280488056216,3.062005639698852,0.5137376653245309,-0.0016666666666666,-2.908882086657216e-05,0.0,-2.548267974374321,-146.005,-0.0,0.0,0.0
12,08:52:11,35.0379431,136.86558319,4,0.0,167.88,119.443,29.443,-0.0,11.0,2263.3588319997366,2192.8280492065737,2.93005874824808,0.5138772916646904,-0.0,-0.0,0.0,-2.4161814565833897,-138.43699999999998,-0.0,0.0,0.0
13,08:52:12,35.03794307,136.86558322,4,0.01,167.26,119.441,29.441,-0.1,12.0,2263.355498399461,2192.83077940764,2.919237706885716,0.5138423850796505,-0.0016666666666666,-2.908882086657216e-05,0.0051444444444444,-2.405395321806065,-137.819,-0.0038121738102778,0.0034543652792093,0.0
14,08:52:13,35.03794307,136.86558323,4,0.0,171.2,119.449,29.449,0.0,13.0,2263.3554983994604,2192.8316893412048,2.988003679414292,0.5139820114198101,0.0,0.0,0.0,-2.474021667994481,-141.75099999999998,-0.0,0.0,0.0
15,08:52:14,35.03794312,136.86558319,4,0.0,164.92,119.463,29.463,0.1,14.0,2263.3610543999207,2192.8280489392723,2.878397002389048,0.5142263575150894,0.0016666666666666,2.908882086657216e-05,0.0,-2.364170644873959,-135.457,-0.0,0.0,0.0
16,08:52:15,35.0379431,136.86558318,4,0.0,169.29,119.475,29.475,0.2,15.0,2263.3588319997366,2192.827139273009,2.9546678907012005,0.5144357970253287,0.0033333333333333,5.817764173314432e-05,0.0,-2.440232093675872,-139.815,-0.0,0.0,0.0
17,08:52:16,35.03794309,136.86558323,4,0.01,171.14,119.493,29.493,0.3,16.0,2263.3577207996445,2192.83168907457,2.986956481863096,0.5147499562906875,0.005,8.726646259971648e-05,0.0051444444444444,-2.472206525572408,-141.647,-0.0040342873471536,0.0031921519767347,0.0
18,08:52:17,35.03794311,136.86558324,4,0.01,164.2,119.501,29.501,0.2,17.0,2263.3599431998286,2192.832598737491,2.865830631774689,0.5148895826308472,0.0033333333333333,5.817764173314432e-05,0.0051444444444444,-2.3509410491438416,-134.69899999999998,-0.0036185111496706,0.0036567315599704,0.0
19,08:52:18,35.03794312,136.86558318,4,0.0,172.97,119.508,29.508,0.2,18.0,2263.36105439992,2192.8271390057075,3.018896007174592,0.5150117556784868,0.0033333333333333,5.817764173314432e-05,0.0,-2.503884251496105,-143.462,-0.0,0.0,0.0
20,08:52:19,35.03794312,136.8655832,4,0.0,186.31,119.516,29.516,0.1,19.0,2263.36105439992,2192.828958872837,3.251722929390636,0.5151513820186463,0.0016666666666666,2.908882086657216e-05,0.0,-2.736571547371989,-156.794,-0.0,0.0,0.0
21,08:52:20,35.03794307,136.86558323,4,0.01,173.18,119.525,29.525,0.1,20.0,2263.3554983994604,2192.8316893412048,3.02256119860378,0.5153084616513258,0.0016666666666666,2.908882086657216e-05,0.0051444444444444,-2.5072527369524544,-143.65500000000003,-0.0041436600036515,0.0030488342716706,0.0
22,08:52:21,35.0379431,136.86558322,4,0.0,161.18,119.529,29.529,0.0,21.0,2263.3588319997366,2192.830779004681,2.8131216883644603,0.5153782748214055,0.0,0.0,0.0,-2.2977434135430546,-131.65099999999998,-0.0,0.0,0.0
23,08:52:22,35.03794311,136.86558322,4,0.01,152.07,119.531,29.531,0.0,22.0,2263.359943199828,2192.830778870361,2.654122193507777,0.5154131814064454,0.0,0.0,0.0051444444444444,-2.1387090121013315,-122.539,-0.0027670606587587,0.0043368979642971,0.0
24,08:52:23,35.03794311,136.86558317,4,0.0,150.2,119.532,29.532,0.2,23.0,2263.359943199828,2192.826229207711,2.621484536495483,0.5154306346989654,0.0033333333333333,5.817764173314432e-05,0.0,-2.1060539017965176,-120.668,-0.0,0.0,0.0
25,08:52:24,35.03794312,136.86558316,4,0.0,156.73,119.539,29.539,0.2,24.0,2263.36105439992,2192.825319141165,2.7354545366507126,0.5155528077466051,0.0033333333333333,5.817764173314432e-05,0.0,-2.2199017289041074,-127.191,-0.0,0.0,0.0
