,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,08:18:17,34.77428111,136.96351288,4,9.49,339.6,69.241,-20.759,-0.5,0.0,-5328.668481600551,2467.594719715168,5.927138139772744,-0.3623128994215028,-0.0083333333333333,-0.0001454441043328,4.882077777777778,-0.0062657320146601,-0.3590000000000298,4.881981944374819,0.0305895908745475,15.0
2,08:18:18,34.77432222,136.96349408,4,9.49,339.49,69.241,-20.759,-0.2,1.0,-5324.100338399988,2465.8786423365877,5.925218277595549,-0.3623128994215028,-0.0033333333333333,-5.817764173314432e-05,4.882077777777778,-0.0043458698374656,-0.2489999999999857,4.882031674962744,0.0212168077729525,15.0
3,08:18:19,34.77436334,136.96347528,4,9.48,339.41,69.241,-20.759,-0.1,2.0,-5319.531084000121,2464.162565662521,5.923822014193954,-0.3623128994215028,-0.0016666666666666,-2.908882086657216e-05,4.876933333333333,-0.0029496064358702,-0.1689999999999907,4.876912118254358,0.0143850130885929,15.0
4,08:18:20,34.77440435,136.96345639,4,9.47,339.33,69.242,-20.758,0.0,3.0,-5314.97405280048,2462.4382791692574,5.922425750792359,-0.3622954461289829,0.0,0.0,4.871788888888889,-0.0015358897417552,-0.088000000000011,4.87178314271904,0.0074825276366134,15.0
5,08:18:21,34.77444537,136.96343751,4,9.47,339.28,69.238,-20.762,0.1,4.0,-5310.415910399956,2460.714905861831,5.921553086166361,-0.3623652592990627,0.0016666666666666,2.908882086657216e-05,4.871788888888889,-0.0007330382858367,-0.0419999999999528,4.871787579972935,0.0035712074562413,15.0
6,08:18:22,34.77448635,136.96341867,4,9.46,339.26,69.24,-20.76,0.1,5.0,-5305.862212800588,2458.9951839244627,5.921204020315963,-0.3623303527140228,0.0016666666666666,2.908882086657216e-05,4.866644444444445,-0.0003490658503985,-0.0199999999999847,4.866644147951513,0.001698779347089,15.0
7,08:18:23,34.77452734,136.96339975,4,9.46,339.23,69.24,-20.76,0.2,6.0,-5301.307404000339,2457.268162860048,5.920680421540364,-0.3623303527140228,0.0033333333333333,5.817764173314432e-05,4.866644444444445,0.0001745329251996,0.0100000000000134,4.866644370321212,-0.0008493896864832,15.0
8,08:18:24,34.77456821,136.96338087,4,9.45,339.2,69.242,-20.758,0.3,7.0,-5296.765929600404,2455.54479435619,5.920156822764766,-0.3622954461289829,0.005,8.726646259971648e-05,4.8615,0.0007330382858372,0.0419999999999808,4.861498693848387,-0.0035636653074449,15.0
9,08:18:25,34.7746091,136.9633619,4,9.44,339.17,69.247,-20.753,0.4,8.0,-5292.222232800285,2453.813214098493,5.919633223989168,-0.3622081796663832,0.0066666666666666,0.0001163552834662,4.856355555555555,0.0013439035240357,0.0770000000000041,4.856351170080951,-0.0065264713805297,15.0
10,08:18:26,34.77464992,136.96334289,4,9.44,339.11,69.26,-20.74,0.6,9.0,-5287.686314400019,2452.0779858299884,5.918586026437971,-0.3619812868636239,0.01,0.0001745329251994,4.856355555555555,0.0026179938779915,0.1500000000000047,4.856338913096948,-0.0127138945905065,15.0
