,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,13:18:56,34.98036917,136.81220683,1,13.28,33.98,32.4,32.4,-0.4,0.0,-7811.550429599994,-3787.889089778965,0.5930628798276731,0.5654866776461628,-0.0066666666666666,-0.0001163552834662,6.831822222222222,-0.0275762021815103,-1.5799999999999972,6.829224767724157,0.1883718342861065,95.0
2,13:18:57,34.9804205,136.8122485,1,13.266,33.94,32.4,32.4,-0.6,1.0,-7805.846640000218,-3784.095645477537,0.5923647481268755,0.5654866776461628,-0.01,-0.0001745329251994,6.82462,-0.0268780704807126,-1.5399999999999996,6.822154990996217,0.1834105319369943,95.0
3,13:18:58,34.980472,136.81229017,1,13.292,33.9,32.4,32.4,-0.4,2.0,-7800.123960000453,-3780.302199625403,0.5916666164260777,0.5654866776461628,-0.0066666666666666,-0.0001163552834662,6.837995555555556,-0.0261799387799148,-1.4999999999999958,6.835652345261416,0.1789978561872436,95.0
4,13:18:59,34.980514,136.812337,2,13.254,33.94,32.4,32.4,-0.4,3.0,-7795.456920000392,-3776.039380209345,0.5923647481268755,0.5654866776461628,-0.0066666666666666,-0.0001163552834662,6.8184466666666665,-0.0268780704807126,-1.5399999999999996,6.815983887431317,0.1832446246263321,95.0
5,13:19:00,34.9805605,136.81237933,2,13.279,33.92,32.3,32.3,-0.7,4.0,-7790.289840000015,-3772.185989827225,0.5920156822764766,0.5637413483941683,-0.0116666666666666,-0.000203621746066,6.831307777777777,-0.0282743338823082,-1.6200000000000074,6.828577356320256,0.1931249426599545,95.0
6,13:19:01,34.980611,136.81242133,5,13.301,34.06,32.3,32.3,-0.8,5.0,-7784.678279999973,-3768.3625417588,0.5944591432292687,0.5637413483941683,-0.0133333333333333,-0.0002327105669325,6.842625555555556,-0.0307177948351003,-1.7600000000000111,6.839397517094876,0.2101573141682837,95.0
7,13:19:02,34.980659,136.8124645,5,13.27,34.63,32.3,32.3,-1.1,6.0,-7779.344520000016,-3764.432675673844,0.6044075199656364,0.5637413483941683,-0.0183333333333333,-0.0003199770295322,6.826677777777778,-0.040666171571468,-2.330000000000008,6.82103378909256,0.2775383390858625,49.0
8,13:19:03,34.980707,136.812507,5,13.267,35.03,32.2,32.2,-1.2,7.0,-7774.010760000059,-3760.5637863884976,0.6113888369736137,0.5619960191421741,-0.02,-0.0003490658503988,6.825134444444444,-0.0493928178314395,-2.8300000000000023,6.816810665739386,0.3369755661820806,49.0
9,13:19:04,34.9807565,136.81254817,5,13.259,34.91,32.2,32.2,-1.3,8.0,-7768.510320000525,-3756.815903824263,0.6092944418712204,0.5619960191421741,-0.0216666666666666,-0.0003781546712654,6.821018888888889,-0.0472984227290462,-2.709999999999997,6.813390521390419,0.3225031559631766,49.0
10,13:19:05,34.98080533,136.81258983,5,13.264,34.97,32.2,32.2,-1.5,9.0,-7763.084330400045,-3753.023445632821,0.610341639422417,0.5619960191421741,-0.025,-0.0004363323129985,6.823591111111111,-0.0483456202802429,-2.77,6.815618277859376,0.3297622509380946,49.0
