,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,11:01:03,35.03779493,136.8659192,4,0.01,344.12,299.637,29.637,-0.4,0.0,1795.0313687999328,1903.4156015447215,6.006027021962887,0.5172632304135595,-0.0066666666666666,-0.0001163552834662,0.0051444444444444,0.7944215156302586,45.51699999999998,0.0036046999155921,-0.0036703470081867,0.0
2,11:01:04,35.03779489,136.8659192,4,0.0,338.41,299.638,29.638,-0.4,1.0,1795.0269240003547,1903.415602011136,5.906368721674011,0.5172806837060794,-0.0066666666666666,-0.0001163552834662,0.0,0.8940972692116554,51.228000000000016,0.0,-0.0,0.0
3,11:01:05,35.03779486,136.8659192,4,0.0,320.81,299.637,29.637,-0.5,2.0,1795.023590400079,1903.4156023616,5.599190773323008,0.5172632304135595,-0.0083333333333333,-0.0001454441043328,0.0,1.2012577642701372,68.827,0.0,-0.0,0.0
4,11:01:06,35.03779488,136.8659192,4,0.0,305.39,299.64,29.64,-0.4,3.0,1795.025812800263,1903.4156021269816,5.330061002665483,0.5173155902911193,-0.0066666666666666,-0.0001163552834662,0.0,1.4704398948052229,84.25000000000001,0.0,-0.0,0.0
5,11:01:07,35.0377949,136.8659192,4,0.0,308.4,299.638,29.638,-0.4,4.0,1795.0280352004463,1903.41560189529,5.382595413150512,0.5172806837060794,-0.0066666666666666,-0.0001163552834662,0.0,1.417870577735154,81.23800000000003,0.0,-0.0,0.0
6,11:01:08,35.03779488,136.8659192,4,0.0,306.11,299.638,29.638,-0.4,5.0,1795.025812800263,1903.4156021269816,5.342627373279843,0.5172806837060794,-0.0066666666666666,-0.0001163552834662,0.0,1.4578386176058231,83.52799999999999,0.0,-0.0,0.0
7,11:01:09,35.03779488,136.8659192,4,0.0,330.8,299.639,29.639,-0.3,6.0,1795.025812800263,1903.4156021269816,5.773549165597243,0.5172981369985993,-0.005,-8.726646259971648e-05,0.0,1.0269342785809432,58.838999999999984,0.0,-0.0,0.0
8,11:01:10,35.03779487,136.8659192,4,0.0,327.69,299.64,29.64,-0.3,7.0,1795.0247016001708,1903.4156022420968,5.719269425860219,0.5173155902911193,-0.005,-8.726646259971648e-05,0.0,1.0812314716104867,61.94999999999997,0.0,-0.0,0.0
9,11:01:11,35.03779486,136.8659192,4,0.0,322.7,299.635,29.635,-0.3,8.0,1795.023590400079,1903.4156023616,5.632177496185701,0.5172283238285196,-0.005,-8.726646259971648e-05,0.0,1.1682361348224053,66.93500000000004,0.0,-0.0,0.0
10,11:01:12,35.03779487,136.8659192,4,0.01,317.8,299.631,29.631,-0.3,9.0,1795.0247016001708,1903.4156022420968,5.54665636283798,0.5171585106584398,-0.005,-8.726646259971648e-05,0.0051444444444444,1.253687455000046,71.83099999999996,0.001604145237393,-0.0048879470843416,0.0
11,11:01:13,35.0377949,136.8659192,4,0.0,325.08,299.626,29.626,-0.3,10.0,1795.0280352004463,1903.41560189529,5.673716332383166,0.51707124419584,-0.005,-8.726646259971648e-05,0.0,1.1265402189922604,64.54600000000003,0.0,-0.0,0.0
12,11:01:14,35.03779488,136.8659192,4,0.0,329.43,299.618,29.618,-0.5,11.0,1795.025812800263,1903.4156021269816,5.74963815484492,0.5169316178556805,-0.0083333333333333,-0.0001454441043328,0.0,1.0504787701903473,60.18800000000002,0.0,-0.0,0.0
13,11:01:15,35.03779487,136.8659192,4,0.0,323.31,299.611,29.611,-0.6,12.0,1795.0247016001708,1903.4156022420968,5.642824004622867,0.5168094448080409,-0.01,-0.0001745329251994,0.0,1.1571707473647612,66.30100000000004,0.0,-0.0,0.0
