,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,08:11:34,34.96584777,136.8004947,2,14.31,34.92,303.582,33.582,-0.3,0.0,-7247.639764799787,-3475.2442510087744,0.6094689747964199,0.5861164694047357,-0.005,-8.726646259971648e-05,7.361700000000001,-0.0233525053916842,-1.3380000000000043,7.359692778292322,0.1718985141060163,75.0
2,08:11:35,34.96590195,136.8005412,2,14.31,35.04,303.542,33.542,-1.0,1.0,-7241.61928319986,-3471.010399203572,0.6115633698988131,0.585418337703938,-0.0166666666666666,-0.0002908882086657,7.361700000000001,-0.026145032194875,-1.4980000000000009,7.359184051526803,0.1924499564914505,24.0
3,08:11:36,34.96595613,136.80058766,2,14.3,35.1,303.493,33.493,-1.7,2.0,-7235.598801599929,-3466.7801912318687,0.6126105674500097,0.5845631263704608,-0.0283333333333333,-0.0004945099547317,7.356555555555556,-0.0280474410795489,-1.607000000000003,7.353662195098448,0.2063055073312226,24.0
4,08:11:37,34.96601031,136.80063406,2,14.3,35.12,303.44,33.44,-2.2,3.0,-7229.578320000004,-3462.5554476030125,0.6129596333004085,0.5836381018669038,-0.0366666666666666,-0.0006399540590645,7.356555555555556,-0.0293215314335046,-1.679999999999997,7.353393374690684,0.2156745674169069,24.0
5,08:11:38,34.96606454,136.80068032,2,14.29,35.1,303.387,33.387,-2.6,4.0,-7223.552282400405,-3458.3434493176883,0.6126105674500097,0.5827130773633468,-0.0433333333333333,-0.0007563093425308,7.35141111111111,-0.0298974900866629,-1.7130000000000067,7.3481257899902435,0.219755998889989,24.0
6,08:11:39,34.96611883,136.8007264,2,14.29,35.03,303.331,33.331,-2.9,5.0,-7217.519577600258,-3454.147837186567,0.6113888369736137,0.58173569298223,-0.0483333333333333,-0.0008435758051305,7.35141111111111,-0.0296531439913836,-1.6989999999999987,7.348179267149976,0.2179605065031825,24.0
7,08:11:40,34.96617317,136.80077238,2,14.28,34.95,303.279,33.279,-3.1,6.0,-7211.481316800437,-3449.96132934954,0.6099925735720182,0.580828121771193,-0.0516666666666666,-0.0009017534468637,7.346266666666666,-0.0291644518008251,-1.6709999999999954,7.343142648540156,0.214219469162899,24.0
8,08:11:41,34.96622759,136.80081822,2,14.28,34.88,303.228,33.228,-3.2,7.0,-7205.434166399884,-3445.7875662039637,0.6087708430956222,0.5799380038526758,-0.0533333333333333,-0.0009308422677303,7.346266666666666,-0.0288328392429464,-1.6520000000000064,7.3432132826537,0.2117843791124537,24.0
9,08:11:42,34.96628203,136.80086403,2,14.28,34.82,303.182,33.182,-3.1,8.0,-7199.384793599932,-3441.6165361750527,0.6077236455444256,0.5791351523967585,-0.0516666666666666,-0.0009017534468637,7.346266666666666,-0.028588493147667,-1.6379999999999983,7.343264812125936,0.2099900873155938,24.0
10,08:11:43,34.96633649,136.80090977,2,14.29,34.78,303.134,33.134,-3.1,9.0,-7193.333198399797,-3437.451880292172,0.6070255138436278,0.5782973943558012,-0.0516666666666666,-0.0009017534468637,7.35141111111111,-0.0287281194878266,-1.6459999999999968,7.348377742121273,0.2111631683427431,24.0
11,08:11:44,34.96639096,136.80095547,2,14.29,34.76,303.091,33.091,-3.0,10.0,-7187.280492000364,-3433.290867992287,0.606676447993229,0.5775469027774436,-0.05,-0.0008726646259971,7.35141111111111,-0.0291295452157853,-1.6690000000000005,7.348292383726584,0.2141129791342739,24.0
12,08:11:45,34.9664454,136.80100127,2,14.29,34.77,303.036,33.036,-3.0,11.0,-7181.231119200416,-3429.120756528492,0.6068509809184285,0.5765869716888468,-0.05,-0.0008726646259971,7.35141111111111,-0.0302640092295817,-1.7340000000000029,7.348044751651739,0.2224492128356938,24.0
13,08:11:46,34.96649981,136.80104722,2,14.29,34.82,302.989,32.989,-2.8,12.0,-7175.18507999995,-3424.936994638774,0.6077236455444256,0.5757666669404093,-0.0466666666666666,-0.000814486984264,7.35141111111111,-0.0319569786040162,-1.8310000000000044,7.34765762184748,0.2348889028339267,24.0
14,08:11:47,34.96655415,136.80109324,2,14.29,34.87,302.936,32.936,-2.9,13.0,-7169.146819200133,-3420.746865203411,0.6085963101704227,0.5748416424368524,-0.0483333333333333,-0.0008435758051305,7.35141111111111,-0.0337546677335702,-1.9339999999999968,7.34722349218894,0.2480973204104447,24.0
15,08:11:48,34.96660846,136.80113936,2,14.29,34.93,302.894,32.894,-2.8,14.0,-7163.111891999799,-3416.547636626038,0.6096435077216193,0.5741086041510147,-0.0466666666666666,-0.000814486984264,7.35141111111111,-0.0355349035706046,-2.0360000000000045,7.346770178128491,0.2611767109252826,24.0
16,08:11:49,34.96666277,136.80118545,2,14.29,34.95,302.853,32.853,-2.7,15.0,-7157.076964800255,-3412.351141598613,0.6099925735720182,0.5733930191576971,-0.045,-0.0007853981633974,7.35141111111111,-0.036599554414321,-2.096999999999998,7.346487952462025,0.2689983064969236,24.0
17,08:11:50,34.96671715,136.80123143,2,14.29,34.91,302.816,32.816,-2.4,16.0,-7151.034259200069,-3408.164660687534,0.6092944418712204,0.5727472473344593,-0.04,-0.0006981317007977,7.35141111111111,-0.0365471945367611,-2.0939999999999936,7.346502027110003,0.268613644918676,24.0
18,08:11:51,34.96677159,136.80127722,2,14.29,34.83,302.761,32.761,-2.5,17.0,-7144.984886400117,-3403.995476127598,0.6078981784696249,0.5717873162458623,-0.0416666666666666,-0.0007272205216643,7.35141111111111,-0.0361108622237625,-2.068999999999994,7.346618532584133,0.2654081032283295,24.0
19,08:11:52,34.96682621,136.80132273,2,14.29,34.68,302.723,32.723,-2.1,18.0,-7138.915512000094,-3399.8517776926383,0.6052801845916335,0.5711240911301044,-0.035,-0.000610865238198,7.35141111111111,-0.034156093461529,-1.9570000000000003,7.347123307568769,0.2510466648805357,24.0
20,08:11:53,34.966881,136.80136787,2,14.29,34.47,302.692,32.692,-1.8,19.0,-7132.827247200083,-3395.7417578584677,0.6016149931624454,0.5705830390619863,-0.03,-0.0005235987755982,7.35141111111111,-0.0310319541004591,-1.777999999999996,7.347871756221134,0.2280920399655419,24.0
21,08:11:54,34.96693593,136.8014127,2,14.29,34.25,302.652,32.652,-1.8,20.0,-7126.723425600365,-3391.659955710088,0.5977752688080579,0.5698849073611885,-0.03,-0.0005235987755982,7.35141111111111,-0.0278903614468694,-1.5980000000000012,7.348552067055629,0.2050069324201753,24.0
22,08:11:55,34.96699105,136.80145719,2,14.29,34.0,302.627,32.627,-1.5,21.0,-7120.59849120048,-3387.609100946174,0.5934119456780721,0.5694485750481899,-0.025,-0.0004363323129985,7.35141111111111,-0.0239633706298821,-1.3730000000000024,7.349300463445758,0.1761477293747115,75.0
23,08:11:56,34.96704627,136.80150154,2,14.29,33.82,302.6,32.6,-1.4,22.0,-7114.462444800466,-3383.5709903725005,0.5902703530244823,0.5689773361501514,-0.0233333333333333,-0.000407243492132,7.35141111111111,-0.0212930168743308,-1.2200000000000004,7.349744636496857,0.1565218925695762,75.0
24,08:11:57,34.96710155,136.80154582,2,14.3,33.68,302.567,32.567,-1.5,23.0,-7108.319731199899,-3379.539253044858,0.5878268920716901,0.5684013774969933,-0.025,-0.0004363323129985,7.356555555555556,-0.0194255145746968,-1.1129999999999995,7.355167598814835,0.142895889793,75.0
25,08:11:58,34.96715677,136.80159034,2,14.3,33.66,302.533,32.533,-1.6,24.0,-7102.183684799886,-3375.485673639945,0.5874778262212913,0.5678079655513153,-0.0266666666666666,-0.0004654211338651,7.356555555555556,-0.019669860669976,-1.126999999999995,7.355132463192288,0.1446930919922096,75.0
26,08:11:59,34.96721188,136.80163512,2,14.3,33.73,302.497,32.497,-1.7,25.0,-7096.059861600093,-3371.408432698985,0.5886995566976873,0.5671796470205973,-0.0283333333333333,-0.0004945099547317,7.356555555555556,-0.0215199096770899,-1.232999999999992,7.354852186900127,0.1583001921215562,75.0
27,08:12:00,34.96726684,136.80168016,2,14.3,33.86,302.471,32.471,-1.5,26.0,-7089.952706400099,-3367.307531060585,0.59096848472528,0.5667258614150786,-0.025,-0.0004363323129985,7.356555555555556,-0.0242426233102013,-1.389000000000005,7.354393919975219,0.1783247369459932,75.0
28,08:12:01,34.96732164,136.80172535,2,14.3,34.0,302.444,32.444,-1.5,27.0,-7083.863330399996,-3363.1929816994275,0.5934119456780721,0.5662546225170403,-0.025,-0.0004363323129985,7.356555555555556,-0.0271573231610318,-1.5560000000000025,7.353842918113443,0.1997597999800608,24.0
29,08:12:02,34.9673763,136.80177061,2,14.29,34.15,302.422,32.422,-1.4,28.0,-7077.789511200394,-3359.072066212371,0.5960299395560635,0.5658706500816014,-0.0233333333333333,-0.000407243492132,7.35141111111111,-0.0301592894744621,-1.7280000000000055,7.348068006188628,0.221679726170385,24.0
30,08:12:03,34.96743085,136.80181589,2,14.29,34.27,302.415,32.415,-1.1,29.0,-7071.727915200224,-3354.9493352279974,0.5981243346584568,0.5657484770339619,-0.0183333333333333,-0.0003199770295322,7.35141111111111,-0.0323758576244949,-1.855000000000005,7.347558587208169,0.2379666617646142,24.0
31,08:12:04,34.96748538,136.80186115,2,14.29,34.32,302.426,32.426,-0.6,30.0,-7065.668541600236,-3350.8284278954443,0.5989969992844539,0.5659404632516813,-0.01,-0.0001745329251994,7.35141111111111,-0.0330565360327725,-1.8939999999999992,7.347394906305395,0.2429679307345542,24.0
32,08:12:05,34.96754002,136.80190627,2,14.29,34.31,302.437,32.437,-0.3,31.0,-7059.596944800026,-3346.7202645517696,0.5988224663592545,0.5661324494694007,-0.005,-8.726646259971648e-05,7.35141111111111,-0.0326900168898538,-1.873000000000003,7.347483465190279,0.2402749535913993,24.0
33,08:12:06,34.96759486,136.80195113,2,14.29,34.17,302.458,32.458,0.3,32.0,-7053.503124000346,-3342.6357663394097,0.5963790054064624,0.5664989686123194,0.005,8.726646259971648e-05,7.35141111111111,-0.0298800367941429,-1.7120000000000029,7.348129624336792,0.2196277498676382,24.0
34,08:12:07,34.96764595,136.80199751,2,5.68,13.37,302.475,32.475,0.5,33.0,-7047.826003200408,-3338.4129895018405,0.2333505209916418,0.5667956745851586,0.0083333333333333,0.0001454441043328,2.922044444444444,0.3334451535935167,19.105,2.7610992691268748,-0.9563861988421202,111.0
35,08:12:08,34.96770131,136.80204173,2,9.1,21.28,302.503,32.503,1.0,34.0,-7041.674399999895,-3334.386742023434,0.3714060648243933,0.5672843667757169,0.0166666666666666,0.0002908882086657,4.681444444444445,0.1958783019513235,11.222999999999995,4.591921676921452,-0.9111407133031876,29.0
36,08:12:09,34.96775764,136.80208499,2,11.16,25.94,302.519,32.519,0.9,35.0,-7035.415010399938,-3330.4478613643782,0.4527384079673291,0.567563619456036,0.015,0.0002617993877991,5.7412,0.1148252114887068,6.578999999999994,5.703393196403684,-0.6577868098526899,40.0
37,08:12:10,34.96781178,136.80212926,2,12.41,28.67,302.52,32.52,0.7,36.0,-7029.398973600376,-3326.4170928672243,0.5003858965467743,0.5675810727485561,0.0116666666666666,0.000203621746066,6.384255555555556,0.0671951762017817,3.8500000000000014,6.369847909023971,-0.4286684202795114,82.0
38,08:12:11,34.96786682,136.80217315,2,13.15,30.28,302.532,32.532,0.8,37.0,-7023.282928800438,-3322.420898178733,0.528485697503883,0.5677905122587952,0.0133333333333333,0.0002327105669325,6.764944444444445,0.0393048147549122,2.251999999999995,6.75971964246958,-0.2658264313996715,20.0
39,08:12:12,34.96792194,136.80221704,2,13.6,31.27,302.537,32.537,0.6,38.0,-7017.1579944005525,-3318.4247045539987,0.5457644570986269,0.567877778721395,0.01,0.0001745329251994,6.996444444444444,0.0221133216227681,1.2669999999999986,6.994733887006593,-0.1547020173080451,95.0
40,08:12:13,34.96797719,136.80226049,2,13.87,31.93,302.555,32.555,0.7,39.0,-7011.018614400264,-3314.4685618501453,0.5572836301617894,0.5681919379867539,0.0116666666666666,0.000203621746066,7.135344444444444,0.0109083078249645,0.6249999999999994,7.134919927127791,-0.0778329900425058,3.0
41,08:12:14,34.96803267,136.80230453,2,14.04,32.44,302.563,32.563,0.7,40.0,-7004.853676800226,-3310.458712615379,0.5661848093469605,0.5683315643269136,0.0116666666666666,0.000203621746066,7.222799999999999,0.002146754979953,0.1230000000000038,7.222783356663844,-0.0155055699594817,75.0
42,08:12:15,34.96808766,136.80234875,2,14.14,32.86,302.574,32.574,0.7,41.0,-6998.743187999957,-3306.432491555752,0.5735151922053366,0.5685235505446329,0.0116666666666666,0.000203621746066,7.274244444444445,-0.0049916416607037,-0.2859999999999987,7.274153820325979,0.0363102708311981,75.0
43,08:12:16,34.96814271,136.8023936,2,14.2,33.26,302.582,32.582,0.5,42.0,-6992.626031999926,-3302.348926487195,0.580496509213314,0.5686631768847925,0.0083333333333333,0.0001454441043328,7.305111111111111,-0.0118333323285214,-0.6779999999999947,7.304599657928494,0.0864417900666425,75.0
44,08:12:17,34.96819775,136.80243875,2,14.23,33.61,302.595,32.595,0.6,43.0,-6986.509987199987,-3298.23805699208,0.5866051615952942,0.5688900696875517,0.01,0.0001745329251994,7.320544444444444,-0.0177150919077424,-1.0150000000000006,7.31939579145298,0.1296773347459873,75.0
45,08:12:18,34.96825247,136.80248405,2,14.25,33.87,302.596,32.596,0.5,44.0,-6980.429500799832,-3294.1135430149334,0.5911430176504794,0.5689075229800716,0.0083333333333333,0.0001454441043328,7.330833333333333,-0.0222354946704077,-1.2739999999999998,7.329021162868861,0.1629912737893832,75.0
46,08:12:19,34.96830709,136.80252934,2,14.27,34.04,302.589,32.589,0.3,45.0,-6974.360126399806,-3289.9899440470053,0.5941100773788698,0.568785349932432,0.005,8.726646259971648e-05,7.341122222222222,-0.0253247274464377,-1.4510000000000027,7.338768263689639,0.1858920478845303,75.0
47,08:12:20,34.96836057,136.80257516,2,14.27,34.13,302.573,32.573,0.0,46.0,-6968.4174288,-3285.8181277311173,0.5956808737056647,0.568506097252113,0.0,0.0,7.341122222222222,-0.0271747764535517,-1.557,7.338411795358228,0.1994688029546764,24.0
48,08:12:21,34.96841543,136.80262025,2,14.28,34.11,302.555,32.555,-0.2,47.0,-6962.321385600136,-3281.712734331736,0.5953318078552658,0.5681919379867539,-0.0033333333333333,-5.817764173314432e-05,7.346266666666666,-0.0271398698685119,-1.555000000000005,7.343561303594631,0.1993522463512245,24.0
49,08:12:22,34.96847122,136.80266426,2,14.28,33.99,302.536,32.536,-0.3,48.0,-6956.122000800408,-3277.705631436682,0.5932374127528727,0.5678603254288751,-0.005,-8.726646259971648e-05,7.346266666666666,-0.0253770873239975,-1.454000000000001,7.343901308376027,0.1864068416412149,24.0
50,08:12:23,34.96852635,136.80270852,2,14.28,33.81,302.514,32.514,-0.4,49.0,-6949.995955200429,-3273.6757883679256,0.5900958200992829,0.5674763529934364,-0.0066666666666666,-0.0001163552834662,7.346266666666666,-0.0226194671058465,-1.2959999999999996,7.344387423781632,0.1661544678182478,75.0
